type,time,latitude,longitude,altitude (m),speed (km/h),slope (%),distance (km),distance_interval (m),name,desc
T,2022-01-21 11:20:30,48.271030814,8.861848056,537.4,24.3,-3.9,3.329,6.74,,
T,2022-01-21 11:20:31,48.271068181,8.861785648,537.2,22.4,-3.4,3.335,6.22,,
T,2022-01-21 11:20:32,48.271101236,8.861727148,537.0,20.5,-3.0,3.341,5.69,,
T,2022-01-21 11:20:33,48.271133412,8.861670986,536.9,19.8,-2.4,3.347,5.49,,
T,2022-01-21 11:20:34,48.271165362,8.861614315,536.8,19.8,-1.8,3.352,5.51,,
T,2022-01-21 11:20:35,48.271196903,8.861557686,536.7,19.7,-1.9,3.358,5.47,,
T,2022-01-21 11:20:36,48.271229537,8.861502343,536.5,19.7,-2.1,3.363,5.48,,
T,2022-01-21 11:20:37,48.271264437,8.861445402,536.4,20.7,-2.3,3.369,5.74,,
T,2022-01-21 11:20:38,48.271300024,8.861384898,536.3,21.5,-2.4,3.375,5.99,,
T,2022-01-21 11:20:39,48.271347770,8.861328112,536.1,24.4,-2.3,3.382,6.78,,
T,2022-01-21 11:20:40,48.271392796,8.861260905,535.9,25.4,-2.5,3.389,7.07,,
T,2022-01-21 11:20:41,48.271440143,8.861191895,535.7,26.4,-2.6,3.396,7.35,,
T,2022-01-21 11:20:42,48.271483251,8.861125048,535.5,24.8,-3.1,3.403,6.90,,
T,2022-01-21 11:20:43,48.271523309,8.861079434,535.3,20.1,-4.0,3.408,5.60,,
T,2022-01-21 11:20:44,48.271543529,8.861053555,535.1,10.6,-7.0,3.411,2.96,,
T,2022-01-21 11:20:47,48.271551189,8.861012888,534.6,3.8,-15.1,3.415,3.14,,
T,2022-01-21 11:20:48,48.271561510,8.860979283,534.5,9.9,-3.9,3.417,2.75,,
T,2022-01-21 11:20:49,48.271578435,8.860935721,534.4,13.5,-2.1,3.421,3.74,,
T,2022-01-21 11:20:50,48.271614280,8.860915356,534.4,15.3,-1.1,3.425,4.26,,
T,2022-01-21 11:20:51,48.271638910,8.860882143,534.4,13.3,-0.7,3.429,3.69,,
T,2022-01-21 11:20:52,48.271662400,8.860830182,534.3,16.8,-0.4,3.434,4.66,,
T,2022-01-21 11:20:53,48.271701917,8.860784834,534.3,19.9,-0.4,3.439,5.54,,
T,2022-01-21 11:20:54,48.271738889,8.860723563,534.3,22.1,-0.8,3.445,6.13,,
T,2022-01-21 11:20:55,48.271783357,8.860659252,534.2,24.7,-1.0,3.452,6.87,,
T,2022-01-21 11:20:56,48.271828347,8.860586511,534.1,26.5,-1.3,3.460,7.36,,
T,2022-01-21 11:20:57,48.271879693,8.860515537,534.0,28.0,-1.6,3.467,7.77,,
T,2022-01-21 11:20:58,48.271930738,8.860443910,533.8,28.0,-1.9,3.475,7.78,,
T,2022-01-21 11:20:59,48.271979407,8.860375990,533.7,26.6,-2.4,3.482,7.40,,
T,2022-01-21 11:21:00,48.272019580,8.860321258,533.5,21.7,-2.8,3.488,6.04,,
T,2022-01-21 11:21:01,48.272053696,8.860278148,533.3,17.9,-3.1,3.493,4.96,,
T,2022-01-21 11:21:02,48.272082474,8.860236862,533.2,16.0,-3.1,3.498,4.43,,
T,2022-01-21 11:21:03,48.272111516,8.860207279,533.1,14.1,-2.7,3.502,3.91,,
T,2022-01-21 11:21:04,48.272135007,8.860182858,533.0,11.4,-2.8,3.505,3.18,,
T,2022-01-21 11:21:05,48.272149245,8.860155760,532.9,9.2,-3.0,3.508,2.56,,
T,2022-01-21 11:21:06,48.272164775,8.860140440,532.9,7.4,-3.2,3.510,2.07,,
T,2022-01-21 11:21:14,48.272190439,8.860151226,532.5,1.3,-12.3,3.513,2.96,,
T,2022-01-21 11:21:20,48.272205232,8.860158701,532.3,1.0,-9.7,3.514,1.74,,
T,2022-01-21 11:21:45,48.272212175,8.860105526,532.1,0.6,-4.7,3.518,4.02,,
T,2022-01-21 11:21:46,48.272234959,8.860075708,532.1,12.1,-0.1,3.522,3.36,,
T,2022-01-21 11:21:47,48.272266338,8.860026054,532.1,18.3,-0.3,3.527,5.08,,
T,2022-01-21 11:21:48,48.272312767,8.859952939,532.1,27.0,-0.5,3.534,7.49,,
T,2022-01-21 11:21:49,48.272366279,8.859853049,532.0,34.2,-0.6,3.544,9.51,,
T,2022-01-21 11:21:50,48.272425813,8.859746589,532.0,37.1,-0.5,3.554,10.31,,
T,2022-01-21 11:21:51,48.272485468,8.859624235,532.0,40.5,-0.1,3.565,11.25,,
T,2022-01-21 11:21:52,48.272550128,8.859497343,532.0,42.7,0.1,3.577,11.85,,
T,2022-01-21 11:21:53,48.272595423,8.859344526,531.9,44.7,-0.2,3.590,12.41,,
T,2022-01-21 11:21:54,48.272655601,8.859199535,531.9,45.6,-0.5,3.602,12.67,,
T,2022-01-21 11:21:55,48.272721383,8.859056054,531.8,46.5,-0.8,3.615,12.92,,
T,2022-01-21 11:21:56,48.272787714,8.858910345,531.6,47.1,-1.7,3.628,13.09,,
T,2022-01-21 11:21:57,48.272865987,8.858773026,532.6,48.3,7.7,3.642,13.40,,
T,2022-01-21 11:21:58,48.272932591,8.858621894,533.4,48.4,6.0,3.655,13.44,,
T,2022-01-21 11:21:59,48.272998685,8.858469184,534.0,48.6,4.5,3.669,13.51,,
T,2022-01-21 11:22:00,48.273065291,8.858317739,534.5,48.5,3.4,3.682,13.46,,
T,2022-01-21 11:22:01,48.273133903,8.858170569,534.8,48.0,2.4,3.695,13.32,,
T,2022-01-21 11:22:02,48.273200934,8.858028910,535.0,46.4,1.7,3.708,12.89,,
T,2022-01-21 11:22:03,48.273266435,8.857888964,535.2,45.7,1.1,3.721,12.69,,
T,2022-01-21 11:22:04,48.273330126,8.857754876,535.2,44.0,0.6,3.733,12.22,,
T,2022-01-21 11:22:05,48.273390263,8.857627825,535.3,41.6,0.3,3.745,11.56,,
T,2022-01-21 11:22:06,48.273446941,8.857510522,535.0,38.7,-2.3,3.756,10.75,,
T,2022-01-21 11:22:07,48.273487441,8.857393895,534.8,35.1,-1.6,3.765,9.76,,
T,2022-01-21 11:22:08,48.273532175,8.857301776,534.6,30.4,-2.3,3.774,8.46,,
T,2022-01-21 11:22:09,48.273575926,8.857225081,534.5,27.0,-1.4,3.781,7.49,,
T,2022-01-21 11:22:10,48.273604917,8.857136351,534.5,26.4,-1.1,3.789,7.33,,
T,2022-01-21 11:22:11,48.273643997,8.857059902,534.3,25.7,-1.8,3.796,7.15,,
T,2022-01-21 11:22:12,48.273679800,8.856986230,534.2,24.4,-2.4,3.802,6.76,,
T,2022-01-21 11:22:13,48.273712982,8.856914359,529.3,23.4,-75.4,3.809,6.49,,
T,2022-01-21 11:22:14,48.273745291,8.856843366,527.1,23.0,-34.4,3.815,6.38,,
T,2022-01-21 11:22:15,48.273775057,8.856775018,525.7,21.8,-22.6,3.821,6.06,,
T,2022-01-21 11:22:16,48.273805205,8.856701689,524.7,23.0,-15.4,3.828,6.39,,
T,2022-01-21 11:22:17,48.273834515,8.856622903,524.0,24.1,-11.2,3.834,6.70,,
T,2022-01-21 11:22:18,48.273862551,8.856539188,523.4,25.0,-9.0,3.841,6.95,,
T,2022-01-21 11:22:19,48.273893600,8.856458306,522.8,24.9,-8.4,3.848,6.93,,
T,2022-01-21 11:22:20,48.273922355,8.856373485,522.2,25.4,-8.1,3.855,7.06,,
T,2022-01-21 11:22:21,48.273958665,8.856296812,521.7,25.1,-7.8,3.862,6.98,,
T,2022-01-21 11:22:22,48.273992203,8.856215184,521.2,25.6,-6.6,3.870,7.11,,
T,2022-01-21 11:22:23,48.274029890,8.856133550,520.8,26.5,-5.5,3.877,7.37,,
T,2022-01-21 11:22:24,48.274072812,8.856054508,520.4,27.2,-4.7,3.884,7.56,,
T,2022-01-21 11:22:25,48.274121010,8.855978834,520.1,27.9,-4.0,3.892,7.76,,
T,2022-01-21 11:22:26,48.274170627,8.855904939,519.8,28.0,-3.5,3.900,7.78,,
T,2022-01-21 11:22:27,48.274227848,8.855843222,519.6,28.2,-3.0,3.908,7.84,,
T,2022-01-21 11:22:28,48.274283837,8.855774266,519.4,29.0,-2.6,3.916,8.06,,
T,2022-01-21 11:22:29,48.274338234,8.855704139,519.2,28.7,-2.6,3.924,7.98,,
T,2022-01-21 11:22:30,48.274394068,8.855635080,519.0,29.0,-2.8,3.932,8.05,,
T,2022-01-21 11:22:31,48.274449458,8.855564166,518.7,29.2,-3.2,3.940,8.10,,
T,2022-01-21 11:22:32,48.274500703,8.855488933,518.4,28.7,-4.0,3.948,7.98,,
T,2022-01-21 11:22:33,48.274558479,8.855422859,518.1,29.1,-3.7,3.956,8.08,,
T,2022-01-21 11:22:34,48.274616184,8.855350600,517.8,30.1,-3.2,3.964,8.36,,
T,2022-01-21 11:22:35,48.274676003,8.855276074,517.6,31.1,-2.7,3.973,8.65,,
T,2022-01-21 11:22:36,48.274736314,8.855199111,517.4,31.7,-2.4,3.982,8.81,,
T,2022-01-21 11:22:37,48.274808460,8.855144193,517.2,32.4,-2.1,3.991,9.00,,
T,2022-01-21 11:22:38,48.274869081,8.855072822,517.0,30.9,-1.9,3.999,8.57,,
T,2022-01-21 11:22:39,48.274928044,8.855003404,516.9,30.0,-1.8,4.008,8.34,,
T,2022-01-21 11:22:40,48.274988347,8.854939606,516.7,29.6,-1.8,4.016,8.21,,
T,2022-01-21 11:22:41,48.275049279,8.854876073,516.6,29.7,-2.2,4.024,8.26,,
T,2022-01-21 11:22:42,48.275108328,8.854814504,516.3,28.8,-2.9,4.032,8.00,,
T,2022-01-21 11:22:43,48.275167856,8.854752434,516.1,29.0,-3.3,4.040,8.06,,
T,2022-01-21 11:22:44,48.275226979,8.854691734,515.8,28.7,-3.3,4.048,7.97,,
T,2022-01-21 11:22:45,48.275292526,8.854625034,515.6,31.7,-2.7,4.057,8.81,,
T,2022-01-21 11:22:46,48.275360594,8.854555771,517.6,32.9,22.6,4.066,9.15,,
T,2022-01-21 11:22:47,48.275410741,8.854430953,519.2,38.9,14.7,4.077,10.81,,
