type,time,latitude,longitude,altitude (m),speed (km/h),slope (%),distance (km),distance_interval (m),name,desc
T,2022-01-21 14:57:55,48.284198992,8.845124753,526.8,61.6,-2.1,7.417,17.11,,
T,2022-01-21 14:57:56,48.284255136,8.845339401,526.4,61.6,-2.4,7.434,17.11,,
T,2022-01-21 14:57:57,48.284298277,8.845542252,525.9,56.9,-3.0,7.450,15.80,,
T,2022-01-21 14:57:58,48.284353281,8.845752576,525.5,60.4,-2.6,7.467,16.76,,
T,2022-01-21 14:57:59,48.284424875,8.845945052,525.1,58.9,-2.4,7.483,16.35,,
T,2022-01-21 14:58:00,48.284490270,8.846168067,524.7,65.1,-2.4,7.501,18.08,,
T,2022-01-21 14:58:01,48.284559633,8.846392494,524.2,66.1,-2.6,7.519,18.35,,
T,2022-01-21 14:58:02,48.284620719,8.846615410,523.8,64.4,-2.2,7.537,17.88,,
T,2022-01-21 14:58:03,48.284689278,8.846834748,523.4,64.7,-2.2,7.555,17.97,,
T,2022-01-21 14:58:04,48.284752333,8.847047113,523.0,62.1,-2.3,7.573,17.25,,
T,2022-01-21 14:58:05,48.284821062,8.847266134,522.6,64.7,-1.9,7.591,17.96,,
T,2022-01-21 14:58:06,48.284882372,8.847431120,522.3,50.5,-2.4,7.605,14.01,,
T,2022-01-21 14:58:07,48.284937914,8.847617613,522.0,54.6,-2.1,7.620,15.16,,
T,2022-01-21 14:58:08,48.284973685,8.847808940,521.7,53.1,-2.0,7.634,14.75,,
T,2022-01-21 14:58:09,48.284996630,8.847989952,521.4,49.2,-1.9,7.648,13.67,,
T,2022-01-21 14:58:10,48.285010514,8.848169664,521.1,48.3,-2.5,7.662,13.43,,
T,2022-01-21 14:58:11,48.285033125,8.848351640,520.8,49.5,-2.4,7.675,13.74,,
T,2022-01-21 14:58:12,48.285041539,8.848526322,520.5,46.8,-2.2,7.688,13.00,,
T,2022-01-21 14:58:13,48.285036855,8.848683585,520.3,42.1,-2.1,7.700,11.68,,
T,2022-01-21 14:58:14,48.285030661,8.848848816,520.0,44.2,-2.2,7.712,12.28,,
T,2022-01-21 14:58:15,48.285023046,8.849011773,519.6,43.6,-3.0,7.724,12.12,,
T,2022-01-21 14:58:16,48.285012990,8.849182125,519.3,45.7,-2.8,7.737,12.69,,
T,2022-01-21 14:58:17,48.284993011,8.849318006,518.9,37.2,-3.2,7.747,10.33,,
T,2022-01-21 14:58:18,48.284967498,8.849463702,518.6,40.2,-3.0,7.759,11.18,,
T,2022-01-21 14:58:19,48.284948903,8.849569891,518.3,29.3,-3.9,7.767,8.15,,
T,2022-01-21 14:58:20,48.284920009,8.849629361,518.0,19.7,-5.2,7.772,5.46,,
T,2022-01-21 14:58:21,48.284899916,8.849666246,517.7,12.7,-7.5,7.776,3.53,,
T,2022-01-21 14:58:22,48.284870561,8.849706086,517.5,15.9,-6.1,7.780,4.40,,
T,2022-01-21 14:58:23,48.284849437,8.849736894,517.2,11.8,-8.8,7.783,3.28,,
T,2022-01-21 14:58:24,48.284818723,8.849734088,516.9,12.3,-8.4,7.787,3.42,,
T,2022-01-21 14:58:27,48.284800375,8.849731948,516.1,2.5,-37.2,7.789,2.05,,
T,2022-01-21 14:58:28,48.284768506,8.849748561,515.9,13.5,-5.6,7.793,3.75,,
T,2022-01-21 14:58:30,48.284786491,8.849755799,515.5,3.7,-19.5,7.795,2.07,,
T,2022-01-21 14:58:33,48.284777928,8.849790362,515.1,3.3,-16.2,7.797,2.74,,
T,2022-01-21 14:58:35,48.284764021,8.849758783,514.8,5.1,-8.5,7.800,2.81,,
T,2022-01-21 14:58:37,48.284750436,8.849730854,514.6,4.6,-7.7,7.803,2.56,,
T,2022-01-21 14:58:39,48.284752693,8.849761335,514.5,4.1,-7.5,7.805,2.28,,
T,2022-01-21 14:59:02,48.284710716,8.849766664,513.8,0.7,-13.4,7.810,4.68,,
T,2022-01-21 14:59:03,48.284712593,8.849834841,513.8,18.2,-0.5,7.815,5.06,,
T,2022-01-21 14:59:04,48.284675600,8.849906034,513.8,24.1,-0.3,7.821,6.70,,
T,2022-01-21 14:59:05,48.284665987,8.849994711,513.8,24.0,-0.3,7.828,6.67,,
T,2022-01-21 14:59:06,48.284669851,8.850107608,513.8,30.2,-0.2,7.837,8.39,,
T,2022-01-21 14:59:07,48.284702257,8.850219836,513.7,32.7,-0.2,7.846,9.07,,
T,2022-01-21 14:59:08,48.284754824,8.850292283,513.7,28.6,-0.2,7.854,7.94,,
T,2022-01-21 14:59:09,48.284826382,8.850383869,513.7,37.7,-0.1,7.864,10.46,,
T,2022-01-21 14:59:10,48.284885094,8.850470164,513.7,32.9,-0.1,7.873,9.15,,
T,2022-01-21 14:59:11,48.284942952,8.850583903,513.7,38.2,-0.1,7.884,10.61,,
T,2022-01-21 14:59:12,48.285006174,8.850680521,513.7,36.2,-0.1,7.894,10.04,,
T,2022-01-21 14:59:13,48.285077175,8.850788721,513.6,40.5,-0.7,7.905,11.26,,
T,2022-01-21 14:59:14,48.285197308,8.850886976,513.5,54.8,-1.0,7.920,15.22,,
T,2022-01-21 14:59:15,48.285294801,8.850990446,513.3,47.8,-1.5,7.934,13.28,,
T,2022-01-21 14:59:16,48.285408099,8.851041330,513.1,47.3,-1.3,7.947,13.15,,
T,2022-01-21 14:59:17,48.285497162,8.851157201,513.0,47.2,-0.5,7.960,13.12,,
T,2022-01-21 14:59:18,48.285660281,8.851267507,513.0,71.6,0.1,7.980,19.90,,
T,2022-01-21 14:59:19,48.285780716,8.851289038,513.1,48.6,0.4,7.993,13.49,,
T,2022-01-21 14:59:20,48.285901954,8.851352565,513.1,51.4,0.4,8.008,14.28,,
T,2022-01-21 14:59:21,48.286033148,8.851417208,513.2,55.3,0.3,8.023,15.36,,
T,2022-01-21 14:59:22,48.286135454,8.851462768,513.2,42.7,0.4,8.035,11.87,,
T,2022-01-21 14:59:23,48.286295296,8.851465026,513.3,64.0,0.3,8.053,17.77,,
T,2022-01-21 14:59:24,48.286423621,8.851460742,513.5,51.4,1.2,8.067,14.27,,
T,2022-01-21 14:59:25,48.286554992,8.851469106,513.7,52.6,1.6,8.081,14.62,,
T,2022-01-21 14:59:26,48.286688823,8.851460605,513.9,53.6,1.4,8.096,14.89,,
T,2022-01-21 14:59:27,48.286791404,8.851480689,514.1,41.4,1.7,8.108,11.50,,
T,2022-01-21 14:59:28,48.286906391,8.851486622,514.3,46.1,1.5,8.121,12.79,,
T,2022-01-21 14:59:29,48.287008145,8.851475985,514.5,40.8,1.9,8.132,11.34,,
T,2022-01-21 14:59:30,48.287118518,8.851470383,514.7,44.2,1.8,8.144,12.28,,
T,2022-01-21 14:59:31,48.287226919,8.851423673,515.0,45.2,2.0,8.157,12.54,,
T,2022-01-21 14:59:32,48.287318603,8.851397515,515.3,37.4,2.8,8.167,10.38,,
T,2022-01-21 14:59:33,48.287407346,8.851375502,515.6,36.0,3.3,8.177,10.00,,
T,2022-01-21 14:59:34,48.287486658,8.851394866,516.0,32.2,4.1,8.186,8.94,,
T,2022-01-21 14:59:35,48.287570454,8.851362155,516.4,34.7,4.1,8.196,9.63,,
T,2022-01-21 14:59:36,48.287653398,8.851339952,516.7,33.7,3.9,8.205,9.37,,
T,2022-01-21 14:59:37,48.287731732,8.851321873,517.1,31.7,3.7,8.214,8.81,,
T,2022-01-21 14:59:38,48.287800757,8.851296251,517.3,28.5,3.7,8.222,7.91,,
T,2022-01-21 14:59:39,48.287873748,8.851302776,517.6,29.3,3.4,8.230,8.13,,
T,2022-01-21 14:59:40,48.287911458,8.851322795,517.9,16.0,6.8,8.234,4.45,,
T,2022-01-21 14:59:41,48.287929235,8.851346052,518.2,9.4,11.5,8.237,2.62,,
T,2022-01-21 14:59:42,48.287949843,8.851439626,518.5,26.3,3.9,8.244,7.31,,
T,2022-01-21 14:59:43,48.287955792,8.851524030,518.8,22.7,4.5,8.251,6.30,,
T,2022-01-21 14:59:44,48.287969635,8.851612934,519.1,24.4,4.2,8.257,6.77,,
T,2022-01-21 14:59:45,48.287985782,8.851716641,519.4,28.4,3.6,8.265,7.90,,
T,2022-01-21 14:59:46,48.288002809,8.851825996,519.6,30.0,3.2,8.274,8.33,,
T,2022-01-21 14:59:47,48.288027134,8.851937030,519.9,31.2,2.7,8.282,8.67,,
T,2022-01-21 14:59:48,48.288054519,8.852032605,520.1,27.8,2.9,8.290,7.72,,
T,2022-01-21 14:59:49,48.288086221,8.852143244,520.3,32.2,2.9,8.299,8.94,,
T,2022-01-21 14:59:50,48.288120950,8.852236256,520.6,28.5,3.9,8.307,7.91,,
T,2022-01-21 14:59:51,48.288167833,8.852348690,521.0,35.4,3.4,8.317,9.84,,
T,2022-01-21 14:59:52,48.288205273,8.852435399,521.4,27.6,5.1,8.324,7.66,,
T,2022-01-21 14:59:53,48.288240586,8.852517181,521.8,26.0,5.8,8.332,7.23,,
T,2022-01-21 14:59:54,48.288285949,8.852598373,522.2,28.3,5.6,8.339,7.86,,
T,2022-01-21 14:59:55,48.288305426,8.852683653,522.6,24.1,5.9,8.346,6.69,,
T,2022-01-21 14:59:56,48.288352249,8.852814491,523.0,39.7,3.2,8.357,11.02,,
T,2022-01-21 14:59:57,48.288418531,8.852832157,523.3,26.9,4.7,8.365,7.49,,
T,2022-01-21 14:59:58,48.288454768,8.852921294,523.7,27.9,4.8,8.372,7.75,,
T,2022-01-21 14:59:59,48.288521759,8.853000921,524.1,34.2,4.1,8.382,9.51,,
T,2022-01-21 15:00:00,48.288584475,8.853050366,524.5,28.4,5.0,8.390,7.88,,
T,2022-01-21 15:00:01,48.288663518,8.853109907,524.9,35.4,3.8,8.400,9.84,,
T,2022-01-21 15:00:02,48.288727811,8.853215286,525.2,38.1,3.2,8.410,10.60,,
T,2022-01-21 15:00:03,48.288796304,8.853298172,525.5,35.2,3.0,8.420,9.79,,
T,2022-01-21 15:00:04,48.288869604,8.853386877,525.8,37.7,2.5,8.430,10.48,,
T,2022-01-21 15:00:05,48.288944619,8.853474707,526.0,38.1,2.3,8.441,10.59,,
T,2022-01-21 15:00:06,48.288997368,8.853537609,526.1,27.0,2.0,8.449,7.50,,
T,2022-01-21 15:00:07,48.289055843,8.853607026,526.2,29.9,1.0,8.457,8.30,,
T,2022-01-21 15:00:08,48.289117128,8.853678571,526.3,31.1,0.2,8.466,8.64,,
T,2022-01-21 15:00:09,48.289166859,8.853771671,526.2,31.9,-0.4,8.474,8.85,,
T,2022-01-21 15:00:10,48.289208036,8.853861946,526.2,29.2,-0.2,8.482,8.11,,
T,2022-01-21 15:00:11,48.289251909,8.853959981,526.2,31.5,-0.2,8.491,8.76,,
T,2022-01-21 15:00:12,48.289302465,8.854084910,526.2,39.0,-0.3,8.502,10.84,,
T,2022-01-21 15:00:13,48.289365019,8.854148055,526.1,30.2,-0.3,8.510,8.39,,
T,2022-01-21 15:00:14,48.289425879,8.854209488,526.1,29.4,-0.3,8.519,8.16,,
T,2022-01-21 15:00:15,48.289505647,8.854250791,526.1,33.8,-0.2,8.528,9.38,,
T,2022-01-21 15:00:16,48.289575772,8.854282705,526.0,29.3,-0.5,8.536,8.15,,
T,2022-01-21 15:00:17,48.289652199,8.854265113,526.0,31.0,-0.5,8.545,8.60,,
T,2022-01-21 15:00:18,48.289722035,8.854265291,526.0,28.0,-0.4,8.553,7.77,,
T,2022-01-21 15:00:19,48.289795466,8.854285942,526.0,29.9,-0.1,8.561,8.31,,
T,2022-01-21 15:00:20,48.289873091,8.854260113,526.0,31.8,-0.1,8.570,8.84,,
T,2022-01-21 15:00:21,48.289953125,8.854259146,526.0,32.0,-0.1,8.579,8.90,,
T,2022-01-21 15:00:22,48.290035639,8.854252967,525.9,33.1,-0.0,8.588,9.19,,
T,2022-01-21 15:00:23,48.290117200,8.854252590,526.0,32.6,0.2,8.597,9.07,,
T,2022-01-21 15:00:24,48.290195617,8.854248963,526.0,31.4,0.6,8.606,8.72,,
T,2022-01-21 15:00:25,48.290269692,8.854247526,526.1,29.7,1.1,8.614,8.24,,
T,2022-01-21 15:00:26,48.290339830,8.854240242,526.2,28.1,1.6,8.622,7.82,,
T,2022-01-21 15:00:27,48.290408931,8.854228834,526.4,27.8,1.8,8.629,7.73,,
T,2022-01-21 15:00:28,48.290478115,8.854214128,526.5,28.0,1.8,8.637,7.77,,
T,2022-01-21 15:00:29,48.290547013,8.854198551,526.7,27.9,1.9,8.645,7.75,,
T,2022-01-21 15:00:30,48.290612824,8.854172699,526.8,27.2,1.8,8.652,7.57,,
T,2022-01-21 15:00:31,48.290676072,8.854142584,526.9,26.6,1.7,8.660,7.38,,
T,2022-01-21 15:00:32,48.290740355,8.854115441,527.0,26.7,1.6,8.667,7.43,,
T,2022-01-21 15:00:33,48.290807246,8.854113976,527.2,26.8,1.7,8.675,7.44,,
T,2022-01-21 15:00:34,48.290874724,8.854095693,527.3,27.5,1.8,8.682,7.63,,
T,2022-01-21 15:00:35,48.290944528,8.854076779,527.5,28.4,1.8,8.690,7.89,,
T,2022-01-21 15:00:36,48.291009608,8.853995288,527.6,34.0,1.3,8.700,9.43,,
T,2022-01-21 15:00:37,48.291073267,8.853948934,527.7,28.3,1.2,8.707,7.87,,
T,2022-01-21 15:00:38,48.291137422,8.853897353,527.7,29.1,0.7,8.716,8.10,,
T,2022-01-21 15:00:39,48.291202540,8.853844102,527.8,29.7,0.3,8.724,8.25,,
T,2022-01-21 15:00:40,48.291267728,8.853782674,527.8,30.8,0.5,8.732,8.56,,
T,2022-01-21 15:00:41,48.291331062,8.853717468,527.8,30.8,0.6,8.741,8.54,,
T,2022-01-21 15:00:42,48.291395283,8.853648713,527.9,31.6,0.5,8.750,8.78,,
T,2022-01-21 15:00:43,48.291459780,8.853573345,527.9,32.7,0.1,8.759,9.09,,
T,2022-01-21 15:00:44,48.291530112,8.853519191,527.9,31.7,0.3,8.768,8.79,,
T,2022-01-21 15:00:45,48.291593817,8.853442777,528.0,32.7,0.5,8.777,9.07,,
T,2022-01-21 15:00:46,48.291657455,8.853372386,528.0,31.7,0.5,8.785,8.80,,
T,2022-01-21 15:00:47,48.291720215,8.853302969,528.0,31.2,0.1,8.794,8.67,,
T,2022-01-21 15:00:48,48.291761061,8.853191196,528.1,34.0,0.3,8.804,9.46,,
T,2022-01-21 15:00:49,48.291793175,8.853087952,528.1,30.4,0.7,8.812,8.45,,
T,2022-01-21 15:00:50,48.291819587,8.852986185,528.2,29.2,0.8,8.820,8.10,,
T,2022-01-21 15:00:51,48.291845743,8.852876749,528.3,31.1,0.7,8.829,8.63,,
T,2022-01-21 15:00:52,48.291856372,8.852772893,528.3,28.1,1.2,8.837,7.80,,
T,2022-01-21 15:00:53,48.291862654,8.852678556,528.5,25.3,2.2,8.844,7.03,,
T,2022-01-21 15:00:54,48.291868991,8.852567719,528.6,29.7,1.8,8.852,8.25,,
T,2022-01-21 15:00:55,48.291860604,8.852490557,528.8,20.9,2.2,8.858,5.80,,
T,2022-01-21 15:00:56,48.291851840,8.852383301,528.9,28.9,1.4,8.866,8.02,,
T,2022-01-21 15:00:57,48.291832976,8.852301757,529.0,23.1,1.7,8.872,6.40,,
T,2022-01-21 15:00:58,48.291813239,8.852194511,529.1,29.7,1.3,8.880,8.26,,
T,2022-01-21 15:00:59,48.291793487,8.852087188,529.2,29.7,1.2,8.889,8.26,,
T,2022-01-21 15:01:00,48.291830752,8.851965545,529.3,35.8,0.9,8.899,9.93,,
T,2022-01-21 15:01:01,48.291793716,8.851871078,529.4,29.3,1.0,8.907,8.13,,
T,2022-01-21 15:01:02,48.291753265,8.851785511,529.4,28.0,0.9,8.914,7.78,,
T,2022-01-21 15:01:03,48.291709173,8.851710967,529.5,26.6,0.8,8.922,7.39,,
T,2022-01-21 15:01:04,48.291666683,8.851649095,529.6,23.7,0.8,8.928,6.59,,
T,2022-01-21 15:01:05,48.291628893,8.851593628,529.6,21.2,0.8,8.934,5.88,,
T,2022-01-21 15:01:06,48.291596807,8.851546533,529.7,18.0,1.1,8.939,4.99,,
T,2022-01-21 15:01:07,48.291564405,8.851497304,529.7,18.5,1.5,8.944,5.13,,
T,2022-01-21 15:01:08,48.291527586,8.851441357,529.8,21.0,1.7,8.950,5.83,,
T,2022-01-21 15:01:09,48.291488804,8.851385090,529.9,21.6,1.9,8.956,6.00,,
T,2022-01-21 15:01:10,48.291447954,8.851327126,530.1,22.5,2.0,8.963,6.26,,
T,2022-01-21 15:01:11,48.291407437,8.851269633,530.2,22.3,1.7,8.969,6.20,,
T,2022-01-21 15:01:12,48.291365507,8.851208840,530.2,23.4,1.2,8.975,6.49,,
T,2022-01-21 15:01:13,48.291327835,8.851147864,530.3,22.2,0.6,8.981,6.17,,
T,2022-01-21 15:01:14,48.291288962,8.851084944,530.3,22.9,0.2,8.988,6.36,,
T,2022-01-21 15:01:15,48.291248568,8.851017542,530.3,24.2,0.5,8.994,6.72,,
T,2022-01-21 15:01:16,48.291213143,8.850952154,530.4,22.5,0.9,9.001,6.25,,
T,2022-01-21 15:01:17,48.291178705,8.850888590,530.5,21.9,1.3,9.007,6.08,,
T,2022-01-21 15:01:18,48.291144368,8.850824426,530.6,22.0,1.6,9.013,6.10,,
T,2022-01-21 15:01:19,48.291113792,8.850766026,530.7,19.8,1.7,9.018,5.51,,
T,2022-01-21 15:01:20,48.291083232,8.850707655,530.7,19.8,1.1,9.024,5.51,,
T,2022-01-21 15:01:21,48.291053202,8.850650202,530.7,19.5,0.4,9.029,5.42,,
T,2022-01-21 15:01:22,48.291078389,8.850564589,530.7,25.0,-0.4,9.036,6.94,,
T,2022-01-21 15:01:23,48.291071857,8.850536605,530.7,7.9,-2.9,9.038,2.20,,
T,2022-01-21 15:01:26,48.291020064,8.850587010,530.5,8.2,-2.7,9.045,6.87,,
T,2022-01-21 15:01:27,48.291076280,8.850523221,530.4,28.2,-0.6,9.053,7.84,,
T,2022-01-21 15:01:28,48.291084557,8.850520312,530.4,3.4,-4.6,9.054,0.95,,
T,2022-01-21 15:01:32,48.291099283,8.850501631,530.2,1.9,-6.2,9.056,2.15,,
T,2022-01-21 15:01:36,48.291090471,8.850477670,530.2,1.8,-4.1,9.058,2.03,,
T,2022-01-21 15:01:37,48.291080226,8.850454648,530.1,7.4,-0.8,9.060,2.05,,
T,2022-01-21 15:01:38,48.291044554,8.850430756,530.1,15.6,-0.3,9.065,4.34,,
T,2022-01-21 15:01:39,48.291037511,8.850372386,530.1,15.8,-0.3,9.069,4.40,,
T,2022-01-21 15:01:40,48.291030465,8.850324885,530.1,13.0,-0.3,9.073,3.61,,
T,2022-01-21 15:01:41,48.291015185,8.850281808,530.1,13.0,-0.3,9.076,3.62,,
T,2022-01-21 15:01:42,48.290993818,8.850243655,530.1,13.3,-0.2,9.080,3.70,,
T,2022-01-21 15:01:43,48.290964414,8.850211740,530.1,14.5,-0.2,9.084,4.04,,
T,2022-01-21 15:01:44,48.290922622,8.850175850,530.1,19.3,-0.1,9.089,5.36,,
T,2022-01-21 15:01:45,48.290881230,8.850140303,530.1,19.1,-0.1,9.095,5.30,,
T,2022-01-21 15:01:46,48.290838528,8.850103631,530.1,19.7,-0.1,9.100,5.47,,
T,2022-01-21 15:01:47,48.290804842,8.850032432,530.1,23.3,-0.1,9.107,6.48,,
T,2022-01-21 15:01:48,48.290770976,8.849958486,530.1,24.0,-0.1,9.113,6.66,,
T,2022-01-21 15:01:49,48.290744202,8.849865861,530.1,27.0,0.0,9.121,7.49,,
T,2022-01-21 15:01:50,48.290716898,8.849763860,530.1,29.4,0.3,9.129,8.16,,
T,2022-01-21 15:01:51,48.290688810,8.849656508,530.1,30.8,0.8,9.138,8.56,,
T,2022-01-21 15:01:52,48.290658166,8.849550338,530.3,30.9,1.4,9.146,8.58,,
T,2022-01-21 15:01:53,48.290629826,8.849446515,530.4,30.0,1.9,9.154,8.32,,
T,2022-01-21 15:01:54,48.290602382,8.849344322,530.6,29.4,2.1,9.163,8.17,,
T,2022-01-21 15:01:55,48.290575098,8.849244862,530.8,28.7,2.0,9.171,7.98,,
T,2022-01-21 15:01:56,48.290547448,8.849148471,530.9,28.0,1.8,9.178,7.79,,
T,2022-01-21 15:01:57,48.290521385,8.849053410,531.0,27.5,1.7,9.186,7.63,,
T,2022-01-21 15:01:58,48.290498339,8.848961680,531.1,26.2,1.5,9.193,7.27,,
T,2022-01-21 15:01:59,48.290475800,8.848876911,531.2,24.4,1.5,9.200,6.77,,
T,2022-01-21 15:02:00,48.290458844,8.848795403,531.3,22.8,1.4,9.206,6.34,,
T,2022-01-21 15:02:01,48.290443164,8.848717123,531.4,21.8,1.3,9.212,6.06,,
T,2022-01-21 15:02:02,48.290427292,8.848641865,531.5,21.1,1.2,9.218,5.86,,
T,2022-01-21 15:02:03,48.290410735,8.848574842,531.5,19.1,1.2,9.224,5.30,,
T,2022-01-21 15:02:04,48.290397349,8.848517478,531.6,16.2,1.6,9.228,4.51,,
T,2022-01-21 15:02:05,48.290387397,8.848460461,531.7,15.7,2.0,9.232,4.37,,
T,2022-01-21 15:02:06,48.290382187,8.848409603,531.8,13.7,2.9,9.236,3.82,,
T,2022-01-21 15:02:07,48.290373396,8.848361848,531.9,13.2,3.4,9.240,3.68,,
T,2022-01-21 15:02:08,48.290366711,8.848319024,532.1,11.7,4.3,9.243,3.26,,
T,2022-01-21 15:02:09,48.290359871,8.848284987,532.2,9.5,5.6,9.246,2.64,,
T,2022-01-21 15:02:10,48.290350380,8.848252378,532.4,9.5,5.2,9.249,2.64,,
T,2022-01-21 15:02:11,48.290340267,8.848223855,532.5,8.6,5.5,9.251,2.40,,
T,2022-01-21 15:02:12,48.290325033,8.848200907,532.6,8.6,5.2,9.253,2.40,,
T,2022-01-21 15:02:13,48.290304400,8.848179538,532.7,10.0,4.4,9.256,2.79,,
T,2022-01-21 15:02:14,48.290282066,8.848258346,532.9,22.9,2.0,9.262,6.35,,
T,2022-01-21 15:02:15,48.290239050,8.848269447,533.0,17.5,2.7,9.267,4.85,,
T,2022-01-21 15:02:16,48.290190847,8.848281887,533.1,19.6,2.2,9.273,5.44,,
T,2022-01-21 15:02:17,48.290136446,8.848295926,533.2,22.1,1.8,9.279,6.14,,
T,2022-01-21 15:02:18,48.290082283,8.848309903,533.3,22.0,1.6,9.285,6.11,,
T,2022-01-21 15:02:19,48.290028962,8.848323663,533.4,21.7,1.4,9.291,6.02,,
T,2022-01-21 15:02:20,48.289974742,8.848337655,533.5,22.0,1.3,9.297,6.12,,
T,2022-01-21 15:02:21,48.289917347,8.848352467,533.5,23.3,1.1,9.304,6.48,,
T,2022-01-21 15:02:22,48.289858838,8.848367566,533.6,23.8,0.9,9.310,6.60,,
T,2022-01-21 15:02:23,48.289798886,8.848383037,533.7,24.4,0.8,9.317,6.76,,
T,2022-01-21 15:02:24,48.289740888,8.848398004,533.7,23.6,0.7,9.324,6.54,,
T,2022-01-21 15:02:25,48.289688678,8.848411478,533.8,21.2,0.7,9.329,5.89,,
T,2022-01-21 15:02:26,48.289644663,8.848422836,533.8,17.9,1.3,9.334,4.97,,
T,2022-01-21 15:02:27,48.289611297,8.848431447,533.9,13.6,2.5,9.338,3.76,,
T,2022-01-21 15:02:28,48.289585827,8.848438020,534.0,10.3,3.8,9.341,2.87,,
T,2022-01-21 15:02:29,48.289564057,8.848421888,534.1,9.7,4.4,9.344,2.70,,
T,2022-01-21 15:02:30,48.289545284,8.848432485,534.3,8.0,5.4,9.346,2.23,,





