type,time,latitude,longitude,altitude (m),speed (km/h),slope (%),distance (km),distance_interval (m),name,desc
T,2022-01-21 11:52:08,48.273629724,8.867227721,563.9,11.0,3.1,13.293,3.05,,
T,2022-01-21 11:52:09,48.273598381,8.867239557,564.0,12.9,3.1,13.297,3.59,,
T,2022-01-21 11:52:10,48.273562519,8.867253100,564.2,14.8,3.1,13.301,4.11,,









