type,time,latitude,longitude,altitude (m),speed (km/h),slope (%),distance (km),distance_interval (m),name,desc
T,2022-01-21 14:30:06,48.275780415,8.857829928,513.6,36.9,0.1,2.617,10.24,,
T,2022-01-21 14:30:07,48.275774053,8.857975630,513.6,39.0,0.2,2.628,10.84,,
T,2022-01-21 14:30:08,48.275767432,8.858127281,513.7,40.6,0.2,2.639,11.28,,
T,2022-01-21 14:30:09,48.275760546,8.858284986,513.7,42.2,0.6,2.651,11.73,,
T,2022-01-21 14:30:10,48.275770628,8.858445897,512.3,43.2,-12.2,2.663,12.00,,
T,2022-01-21 14:30:11,48.275764377,8.858613423,511.1,44.8,-9.5,2.675,12.45,,
T,2022-01-21 14:30:12,48.275755751,8.858794723,510.1,48.6,-7.1,2.689,13.49,,
T,2022-01-21 14:30:13,48.275751152,8.858984023,509.4,50.6,-5.3,2.703,14.06,,
T,2022-01-21 14:30:14,48.275740239,8.859175937,508.8,51.5,-4.1,2.717,14.30,,
T,2022-01-21 14:30:15,48.275707389,8.859350186,508.4,48.4,-3.3,2.731,13.44,,
T,2022-01-21 14:30:16,48.275674328,8.859526511,508.0,48.9,-2.5,2.744,13.59,,
T,2022-01-21 14:30:17,48.275639518,8.859701352,507.8,48.8,-1.7,2.758,13.54,,
T,2022-01-21 14:30:18,48.275606557,8.859873806,507.1,47.9,-5.0,2.771,13.32,,
T,2022-01-21 14:30:19,48.275578780,8.860040756,507.4,46.0,2.5,2.784,12.77,,
T,2022-01-21 14:30:20,48.275538644,8.860200755,507.6,45.7,1.4,2.797,12.69,,
T,2022-01-21 14:30:21,48.275506606,8.860354387,507.8,43.0,1.6,2.809,11.95,,
T,2022-01-21 14:30:22,48.275469753,8.860499670,507.9,41.5,0.6,2.820,11.54,,
T,2022-01-21 14:30:23,48.275426442,8.860639980,508.0,41.3,0.7,2.832,11.47,,
T,2022-01-21 14:30:24,48.275394873,8.860791332,508.1,42.4,1.3,2.843,11.77,,
T,2022-01-21 14:30:25,48.275360913,8.860919850,508.2,36.9,0.7,2.854,10.26,,
T,2022-01-21 14:30:26,48.275327065,8.861041008,515.5,35.1,75.2,2.863,9.75,,
T,2022-01-21 14:30:27,48.275298509,8.861157539,517.9,33.2,25.7,2.873,9.21,,
T,2022-01-21 14:30:28,48.275273503,8.861258985,519.3,28.9,17.9,2.881,8.03,,
T,2022-01-21 14:30:29,48.275246722,8.861342545,520.4,24.8,15.5,2.887,6.88,,
T,2022-01-21 14:30:30,48.275214493,8.861409834,521.2,22.1,13.5,2.894,6.15,,
T,2022-01-21 14:30:31,48.275175382,8.861459920,521.9,20.6,11.8,2.899,5.72,,
T,2022-01-21 14:30:32,48.275122441,8.861529679,522.5,28.2,7.5,2.907,7.84,,
T,2022-01-21 14:30:33,48.275066970,8.861604209,523.0,29.8,6.4,2.915,8.29,,
T,2022-01-21 14:30:34,48.275006996,8.861704736,523.5,36.0,5.1,2.925,10.01,,
T,2022-01-21 14:30:35,48.274962004,8.861819282,524.0,35.5,5.0,2.935,9.87,,
T,2022-01-21 14:30:36,48.274934381,8.861954347,524.5,37.7,4.4,2.946,10.49,,
T,2022-01-21 14:30:37,48.274921086,8.862084720,524.9,35.2,4.1,2.956,9.79,,
T,2022-01-21 14:30:38,48.274888594,8.862214021,525.3,36.9,3.7,2.966,10.26,,
T,2022-01-21 14:30:39,48.274858612,8.862351834,525.7,38.7,3.6,2.977,10.76,,
T,2022-01-21 14:30:40,48.274826869,8.862493933,526.1,40.0,3.8,2.988,11.12,,
T,2022-01-21 14:30:41,48.274795508,8.862636034,526.5,40.0,3.9,2.999,11.11,,
T,2022-01-21 14:30:42,48.274769535,8.862776504,527.0,38.9,4.2,3.010,10.82,,
T,2022-01-21 14:30:43,48.274745112,8.862912348,527.5,37.6,4.9,3.020,10.44,,
T,2022-01-21 14:30:44,48.274716955,8.863037900,528.0,35.4,5.0,3.030,9.83,,
T,2022-01-21 14:30:45,48.274690929,8.863157371,528.4,33.6,4.8,3.039,9.33,,
T,2022-01-21 14:30:46,48.274664887,8.863274412,528.9,33.0,5.3,3.048,9.16,,
T,2022-01-21 14:30:47,48.274642134,8.863390493,529.4,32.3,5.8,3.057,8.98,,
T,2022-01-21 14:30:48,48.274623652,8.863499746,530.0,30.1,6.5,3.066,8.37,,
T,2022-01-21 14:30:49,48.274623770,8.863605796,530.5,28.3,7.3,3.074,7.87,,
T,2022-01-21 14:30:50,48.274647928,8.863681964,531.1,22.5,9.5,3.080,6.26,,
T,2022-01-21 14:30:51,48.274677607,8.863748858,531.7,21.5,9.5,3.086,5.96,,
T,2022-01-21 14:30:52,48.274716041,8.863807082,532.2,21.9,8.5,3.092,6.08,,
T,2022-01-21 14:30:53,48.274755160,8.863877457,532.6,24.5,6.5,3.099,6.80,,
T,2022-01-21 14:30:54,48.274812753,8.863919659,533.0,25.7,5.3,3.106,7.13,,
T,2022-01-21 14:30:55,48.274879403,8.863938253,533.4,27.1,4.8,3.113,7.54,,
T,2022-01-21 14:30:56,48.274939647,8.863982338,533.7,26.8,4.5,3.121,7.46,,
T,2022-01-21 14:30:57,48.275007009,8.864009664,534.1,27.9,4.3,3.129,7.76,,
T,2022-01-21 14:30:58,48.275073646,8.864057218,534.4,29.5,3.8,3.137,8.21,,
T,2022-01-21 14:30:59,48.275141490,8.864115712,534.6,31.3,3.1,3.146,8.70,,
T,2022-01-21 14:31:00,48.275209986,8.864176174,534.9,31.8,2.6,3.154,8.84,,
T,2022-01-21 14:31:01,48.275287137,8.864233140,535.1,34.4,2.1,3.164,9.56,,
T,2022-01-21 14:31:02,48.275357512,8.864313653,535.2,35.4,1.7,3.174,9.85,,
T,2022-01-21 14:31:03,48.275430663,8.864393433,535.5,36.2,2.1,3.184,10.06,,
T,2022-01-21 14:31:04,48.275506183,8.864478060,535.7,37.8,2.4,3.194,10.49,,
T,2022-01-21 14:31:05,48.275580710,8.864568638,536.0,38.4,2.7,3.205,10.67,,
T,2022-01-21 14:31:06,48.275659398,8.864651561,536.3,38.5,2.9,3.216,10.70,,
T,2022-01-21 14:31:07,48.275740759,8.864730426,536.6,38.8,2.7,3.226,10.78,,
T,2022-01-21 14:31:08,48.275809770,8.864822780,536.9,37.0,2.5,3.237,10.29,,
T,2022-01-21 14:31:09,48.275874053,8.864912604,537.1,35.2,2.5,3.247,9.77,,
T,2022-01-21 14:31:10,48.275928637,8.865002129,537.4,32.4,2.9,3.256,9.00,,
T,2022-01-21 14:31:11,48.275977858,8.865086341,537.7,29.9,3.7,3.264,8.31,,
T,2022-01-21 14:31:12,48.276027528,8.865159641,538.0,27.9,4.4,3.272,7.75,,
T,2022-01-21 14:31:13,48.276075826,8.865215144,538.4,24.4,5.4,3.278,6.77,,
T,2022-01-21 14:31:14,48.276105705,8.865270902,538.7,19.1,7.0,3.284,5.31,,
T,2022-01-21 14:31:15,48.276117807,8.865323703,539.1,14.9,9.1,3.288,4.14,,
T,2022-01-21 14:31:16,48.276145556,8.865421441,539.5,28.4,4.7,3.296,7.88,,
T,2022-01-21 14:31:17,48.276110558,8.865437557,539.9,14.7,9.1,3.300,4.07,,
T,2022-01-21 14:31:18,48.276094804,8.865497354,540.2,17.2,8.1,3.305,4.77,,
T,2022-01-21 14:31:19,48.276062188,8.865525969,540.6,15.1,9.3,3.309,4.20,,
T,2022-01-21 14:31:20,48.276025212,8.865564713,541.0,18.1,8.0,3.314,5.02,,
T,2022-01-21 14:31:21,48.275985821,8.865597847,541.4,18.1,8.1,3.319,5.02,,
T,2022-01-21 14:31:22,48.275948560,8.865612400,541.9,15.4,9.7,3.323,4.28,,
T,2022-01-21 14:31:23,48.275898580,8.865644385,542.3,21.8,6.8,3.329,6.04,,
T,2022-01-21 14:31:24,48.275863296,8.865647989,542.7,14.2,10.0,3.333,3.93,,
T,2022-01-21 14:31:25,48.275803660,8.865659341,543.0,24.1,5.5,3.340,6.68,,
T,2022-01-21 14:31:26,48.275740473,8.865667461,543.4,25.4,5.1,3.347,7.05,,
T,2022-01-21 14:31:27,48.275672610,8.865676182,543.8,27.3,4.8,3.354,7.57,,
T,2022-01-21 14:31:28,48.275599898,8.865685526,544.1,29.2,4.7,3.362,8.11,,
T,2022-01-21 14:31:29,48.275528647,8.865695063,544.5,28.6,5.0,3.370,7.95,,
T,2022-01-21 14:31:30,48.275447177,8.865695711,544.9,32.6,4.4,3.379,9.06,,
T,2022-01-21 14:31:31,48.275364897,8.865696365,545.3,32.9,3.9,3.389,9.15,,
T,2022-01-21 14:31:32,48.275281425,8.865697028,545.6,33.4,3.5,3.398,9.28,,
T,2022-01-21 14:31:33,48.275199342,8.865697681,545.9,32.9,3.3,3.407,9.13,,
T,2022-01-21 14:31:34,48.275120043,8.865698311,546.2,31.7,3.1,3.416,8.82,,
T,2022-01-21 14:31:35,48.275044204,8.865698914,546.4,30.4,3.0,3.424,8.43,,
T,2022-01-21 14:31:36,48.274972013,8.865699488,546.7,28.9,2.6,3.432,8.03,,
T,2022-01-21 14:31:37,48.274903726,8.865700031,546.9,27.3,2.7,3.440,7.59,,
T,2022-01-21 14:31:38,48.274838079,8.865699901,547.1,26.3,3.3,3.447,7.30,,
T,2022-01-21 14:31:39,48.274770700,8.865697177,547.4,27.0,3.5,3.455,7.50,,
T,2022-01-21 14:31:40,48.274704876,8.865694516,547.7,26.4,4.0,3.462,7.32,,
T,2022-01-21 14:31:41,48.274639151,8.865691859,548.0,26.3,4.0,3.469,7.31,,
T,2022-01-21 14:31:42,48.274571910,8.865689141,548.2,26.9,3.4,3.477,7.48,,
T,2022-01-21 14:31:43,48.274504151,8.865686402,548.4,27.1,3.0,3.484,7.54,,
T,2022-01-21 14:31:44,48.274436584,8.865683116,548.6,27.1,2.6,3.492,7.52,,
T,2022-01-21 14:31:45,48.274365034,8.865677926,548.8,28.7,2.2,3.500,7.97,,
T,2022-01-21 14:31:46,48.274290968,8.865672333,549.0,29.7,2.4,3.508,8.25,,
T,2022-01-21 14:31:47,48.274218605,8.865666611,549.2,29.0,2.8,3.516,8.06,,
T,2022-01-21 14:31:48,48.274152218,8.865658127,549.5,26.7,3.3,3.524,7.41,,
T,2022-01-21 14:31:49,48.274082539,8.865641683,549.7,28.2,2.9,3.531,7.84,,
T,2022-01-21 14:31:50,48.274009712,8.865620641,549.9,29.7,2.2,3.540,8.25,,
T,2022-01-21 14:31:51,48.273946083,8.865598674,550.0,26.1,2.1,3.547,7.26,,
T,2022-01-21 14:31:52,48.273888135,8.865577217,550.1,23.9,1.6,3.554,6.64,,
T,2022-01-21 14:31:53,48.273834014,8.865554726,550.2,22.5,0.7,3.560,6.25,,
T,2022-01-21 14:31:54,48.273789368,8.865533641,550.2,18.7,0.1,3.565,5.21,,
T,2022-01-21 14:31:55,48.273738282,8.865504955,550.2,21.8,0.1,3.571,6.07,,
T,2022-01-21 14:31:56,48.273690430,8.865478085,550.2,20.5,-0.0,3.577,5.68,,
T,2022-01-21 14:31:57,48.273640848,8.865450243,550.2,21.2,-0.1,3.583,5.89,,
T,2022-01-21 14:31:58,48.273589612,8.865421474,550.2,21.9,-0.1,3.589,6.08,,
T,2022-01-21 14:31:59,48.273543224,8.865384401,550.2,21.0,-0.2,3.595,5.85,,
T,2022-01-21 14:32:00,48.273487154,8.865363943,550.2,23.1,0.3,3.601,6.42,,
T,2022-01-21 14:32:01,48.273451429,8.865321353,550.2,18.3,0.7,3.606,5.08,,
T,2022-01-21 14:32:02,48.273415173,8.865296034,550.3,16.0,1.2,3.610,4.45,,
