type,time,latitude,longitude,altitude (m),speed (km/h),slope (%),distance (km),distance_interval (m),name,desc
T,2022-01-21 10:28:05,48.275203055,8.886801899,573.7,5.4,14.6,29.698,2.99,,
T,2022-01-21 10:28:06,48.275196693,8.886797285,573.9,2.8,24.2,29.699,0.79,,
T,2022-01-21 10:28:10,48.275196470,8.886766222,574.5,2.1,24.6,29.701,2.31,,
T,2022-01-21 10:28:13,48.275228063,8.886637223,574.7,12.2,2.3,29.712,10.20,,
T,2022-01-21 10:28:14,48.275227879,8.886579209,574.7,15.5,1.1,29.716,4.31,,
T,2022-01-21 10:28:15,48.275227655,8.886509497,574.8,18.6,0.8,29.721,5.17,,
T,2022-01-21 10:28:16,48.275227385,8.886427141,574.8,22.0,0.6,29.727,6.11,,
T,2022-01-21 10:28:17,48.275227099,8.886340039,574.9,23.3,0.5,29.734,6.47,,
T,2022-01-21 10:28:18,48.275216308,8.886251087,574.9,24.2,0.0,29.740,6.71,,
T,2022-01-21 10:28:19,48.275220762,8.886161089,574.8,24.1,-0.8,29.747,6.70,,
T,2022-01-21 10:28:20,48.275221345,8.886068953,574.7,24.6,-1.5,29.754,6.84,,
T,2022-01-21 10:28:21,48.275236248,8.885978877,574.6,24.8,-1.8,29.761,6.89,,
T,2022-01-21 10:28:22,48.275242770,8.885884619,574.5,25.3,-1.6,29.768,7.03,,
T,2022-01-21 10:28:23,48.275248193,8.885784048,574.4,27.0,-1.3,29.775,7.49,,
T,2022-01-21 10:28:24,48.275252960,8.885685200,574.3,26.5,-1.4,29.783,7.36,,
T,2022-01-21 10:28:25,48.275241432,8.885585169,574.2,27.1,-1.4,29.790,7.53,,
T,2022-01-21 10:28:26,48.275251932,8.885491032,574.0,25.5,-1.6,29.797,7.08,,
T,2022-01-21 10:28:27,48.275261222,8.885404397,573.9,23.4,-2.2,29.804,6.51,,
T,2022-01-21 10:28:28,48.275271488,8.885323068,573.7,22.1,-3.2,29.810,6.14,,
T,2022-01-21 10:28:29,48.275275623,8.885241668,573.5,21.8,-4.0,29.816,6.06,,
T,2022-01-21 10:28:30,48.275284121,8.885159899,573.2,22.1,-4.2,29.822,6.14,,
T,2022-01-21 10:28:31,48.275288118,8.885077407,573.0,22.1,-3.8,29.828,6.14,,
T,2022-01-21 10:28:32,48.275299108,8.885001259,572.8,20.8,-3.6,29.834,5.78,,
T,2022-01-21 10:28:33,48.275318685,8.884934619,572.6,19.5,-3.5,29.839,5.40,,
T,2022-01-21 10:28:34,48.275334878,8.884870878,572.4,18.2,-3.3,29.845,5.06,,
T,2022-01-21 10:28:35,48.275350847,8.884809376,572.3,17.6,-3.0,29.849,4.90,,
T,2022-01-21 10:28:36,48.275363738,8.884750025,572.1,16.7,-2.9,29.854,4.63,,
T,2022-01-21 10:28:37,48.275373363,8.884692535,572.0,15.8,-2.7,29.858,4.40,,
T,2022-01-21 10:28:38,48.275382546,8.884646381,571.9,12.9,-3.6,29.862,3.57,,
T,2022-01-21 10:28:39,48.275397035,8.884614035,571.7,10.4,-5.1,29.865,2.89,,
T,2022-01-21 10:28:40,48.275410234,8.884585832,571.6,9.2,-6.2,29.868,2.56,,
T,2022-01-21 10:28:41,48.275422437,8.884559263,571.4,8.6,-6.9,29.870,2.39,,
T,2022-01-21 10:28:42,48.275436376,8.884532678,571.2,9.0,-6.7,29.872,2.51,,
T,2022-01-21 10:28:43,48.275449042,8.884504664,571.1,9.0,-6.8,29.875,2.51,,
T,2022-01-21 10:28:44,48.275457227,8.884478201,570.9,7.8,-8.1,29.877,2.16,,
T,2022-01-21 10:28:45,48.275467257,8.884448377,570.7,8.9,-7.2,29.880,2.48,,
T,2022-01-21 10:28:46,48.275501789,8.884388390,570.5,21.2,-3.1,29.885,5.88,,
T,2022-01-21 10:28:47,48.275487305,8.884346353,570.4,12.6,-4.8,29.889,3.51,,
T,2022-01-21 10:28:48,48.275465528,8.884283149,570.2,19.0,-2.8,29.894,5.28,,
T,2022-01-21 10:28:49,48.275426962,8.884215939,570.1,23.7,-2.0,29.901,6.58,,
T,2022-01-21 10:28:50,48.275398355,8.884125364,570.0,26.8,-1.6,29.908,7.44,,
T,2022-01-21 10:28:51,48.275371106,8.884021650,569.8,29.8,-1.5,29.917,8.27,,
T,2022-01-21 10:28:52,48.275340278,8.883908640,569.7,32.6,-1.8,29.926,9.06,,
T,2022-01-21 10:28:53,48.275303376,8.883788145,569.5,35.4,-2.3,29.935,9.84,,
T,2022-01-21 10:28:54,48.275268011,8.883656845,569.2,37.8,-2.3,29.946,10.51,,
T,2022-01-21 10:28:55,48.275236159,8.883519578,569.0,38.8,-2.3,29.957,10.79,,
T,2022-01-21 10:28:56,48.275207916,8.883382342,568.7,38.4,-2.3,29.967,10.66,,
T,2022-01-21 10:28:57,48.275181255,8.883249778,568.5,37.0,-2.4,29.978,10.28,,
T,2022-01-21 10:28:58,48.275157060,8.883113810,568.2,37.6,-2.3,29.988,10.45,,
T,2022-01-21 10:28:59,48.275131703,8.882974919,568.0,38.5,-2.2,29.999,10.69,,
T,2022-01-21 10:29:00,48.275110455,8.882830760,567.8,39.4,-2.1,30.010,10.96,,
T,2022-01-21 10:29:01,48.275084190,8.882685194,567.5,40.3,-2.0,30.021,11.19,,
T,2022-01-21 10:29:02,48.275053812,8.882534031,567.3,42.2,-2.3,30.033,11.72,,
T,2022-01-21 10:29:03,48.275024156,8.882377601,566.9,43.5,-3.0,30.045,12.07,,
T,2022-01-21 10:29:04,48.274997830,8.882217976,566.4,43.9,-3.9,30.057,12.20,,
T,2022-01-21 10:29:05,48.274971694,8.882052726,565.9,45.4,-4.7,30.070,12.61,,
T,2022-01-21 10:29:06,48.274910888,8.881902099,565.2,47.0,-4.6,30.083,13.07,,
T,2022-01-21 10:29:07,48.274879904,8.881730472,564.7,47.5,-4.0,30.096,13.20,,
T,2022-01-21 10:29:08,48.274833267,8.881561808,564.2,48.8,-3.9,30.109,13.55,,
T,2022-01-21 10:29:09,48.274771454,8.881407047,563.8,48.2,-3.2,30.123,13.39,,
T,2022-01-21 10:29:10,48.274715205,8.881242256,563.4,49.5,-2.6,30.136,13.74,,
T,2022-01-21 10:29:11,48.274642055,8.881093967,563.1,49.3,-2.4,30.150,13.69,,
T,2022-01-21 10:29:12,48.274613330,8.880914306,562.9,49.4,-1.5,30.164,13.71,,
T,2022-01-21 10:29:13,48.274582188,8.880738702,562.9,48.6,0.0,30.177,13.49,,
T,2022-01-21 10:29:14,48.274557267,8.880564780,563.2,47.5,2.5,30.191,13.20,,
T,2022-01-21 10:29:15,48.274532860,8.880395739,563.7,46.2,3.6,30.203,12.84,,
T,2022-01-21 10:29:16,48.274502442,8.880222606,564.2,47.8,3.9,30.217,13.29,,
T,2022-01-21 10:29:17,48.274433839,8.880072763,564.8,48.6,4.2,30.230,13.49,,
T,2022-01-21 10:29:18,48.274373546,8.879928625,565.4,45.5,4.9,30.243,12.63,,
T,2022-01-21 10:29:19,48.274307275,8.879784911,566.0,46.7,4.7,30.256,12.97,,
T,2022-01-21 10:29:20,48.274202218,8.879697746,566.6,48.1,4.1,30.269,13.35,,
T,2022-01-21 10:29:21,48.274098872,8.879608484,567.0,47.8,3.7,30.282,13.26,,
T,2022-01-21 10:29:22,48.273984977,8.879539269,567.5,49.2,3.3,30.296,13.67,,
T,2022-01-21 10:29:23,48.273863680,8.879490158,568.0,50.3,3.4,30.310,13.97,,
T,2022-01-21 10:29:24,48.273759283,8.879384735,568.5,50.4,3.6,30.324,14.00,,
T,2022-01-21 10:29:25,48.273649875,8.879310936,569.0,48.0,3.7,30.337,13.34,,
T,2022-01-21 10:29:26,48.273546902,8.879224325,569.5,47.3,3.8,30.351,13.13,,
T,2022-01-21 10:29:27,48.273449417,8.879135317,570.0,45.7,4.3,30.363,12.69,,
T,2022-01-21 10:29:28,48.273355950,8.879044950,570.6,44.5,4.4,30.376,12.37,,
T,2022-01-21 10:29:29,48.273258580,8.878952192,571.1,46.2,3.8,30.388,12.83,,
T,2022-01-21 10:29:30,48.273163888,8.878862233,571.6,44.9,4.1,30.401,12.47,,
T,2022-01-21 10:29:31,48.273071254,8.878774229,572.1,43.9,4.3,30.413,12.20,,
T,2022-01-21 10:29:32,48.272982496,8.878688660,572.6,42.3,4.6,30.425,11.74,,
T,2022-01-21 10:29:33,48.272900844,8.878607885,573.1,39.2,4.5,30.436,10.88,,
T,2022-01-21 10:29:34,48.272825432,8.878533283,573.6,36.2,4.4,30.446,10.05,,
T,2022-01-21 10:29:35,48.272755706,8.878461598,574.0,33.9,4.5,30.455,9.40,,
T,2022-01-21 10:29:36,48.272683538,8.878394721,574.4,34.0,4.8,30.465,9.44,,
T,2022-01-21 10:29:37,48.272614143,8.878326846,574.9,33.2,5.2,30.474,9.22,,
T,2022-01-21 10:29:38,48.272547408,8.878260565,575.4,32.1,5.2,30.483,8.90,,
T,2022-01-21 10:29:39,48.272482721,8.878197996,575.8,30.8,4.9,30.491,8.56,,
T,2022-01-21 10:29:40,48.272426411,8.878129283,576.2,29.1,4.6,30.499,8.08,,
T,2022-01-21 10:29:41,48.272368955,8.878064671,576.5,28.8,4.2,30.507,7.99,,
T,2022-01-21 10:29:42,48.272315709,8.877989239,576.8,29.3,3.6,30.515,8.15,,
T,2022-01-21 10:29:43,48.272254672,8.877926768,577.0,29.6,3.2,30.524,8.22,,
T,2022-01-21 10:29:44,48.272194800,8.877862071,577.3,29.6,2.9,30.532,8.21,,
T,2022-01-21 10:29:45,48.272132018,8.877794064,577.5,31.0,2.7,30.541,8.62,,
T,2022-01-21 10:29:46,48.272071699,8.877715049,577.8,32.1,2.8,30.549,8.91,,
T,2022-01-21 10:29:47,48.272013207,8.877632578,578.0,32.2,2.8,30.558,8.93,,
T,2022-01-21 10:29:48,48.271952197,8.877548606,578.2,33.2,2.3,30.568,9.21,,
T,2022-01-21 10:29:49,48.271890055,8.877460041,578.4,34.3,1.6,30.577,9.54,,
T,2022-01-21 10:29:50,48.271830727,8.877365220,578.5,34.7,1.4,30.587,9.65,,
T,2022-01-21 10:29:51,48.271773101,8.877266309,578.7,35.1,1.7,30.597,9.75,,
T,2022-01-21 10:29:52,48.271721131,8.877165061,578.9,34.1,2.0,30.606,9.48,,
T,2022-01-21 10:29:53,48.271670784,8.877069296,579.1,32.6,2.3,30.615,9.05,,
T,2022-01-21 10:29:54,48.271623042,8.876982666,579.3,30.0,2.8,30.623,8.34,,
T,2022-01-21 10:29:55,48.271578512,8.876901837,579.5,28.0,2.7,30.631,7.78,,
T,2022-01-21 10:29:56,48.271534626,8.876829279,579.7,26.2,2.3,30.638,7.27,,
T,2022-01-21 10:29:57,48.271494527,8.876764116,579.8,23.7,1.9,30.645,6.58,,
T,2022-01-21 10:29:58,48.271479934,8.876682946,579.9,22.5,1.7,30.651,6.24,,
T,2022-01-21 10:29:59,48.271449705,8.876625085,580.0,19.6,1.5,30.657,5.45,,
T,2022-01-21 10:30:00,48.271414671,8.876570593,580.1,20.2,1.6,30.662,5.62,,
T,2022-01-21 10:30:01,48.271384606,8.876517828,580.2,18.5,2.0,30.667,5.15,,
T,2022-01-21 10:30:02,48.271364542,8.876472614,580.3,14.5,2.9,30.671,4.03,,
T,2022-01-21 10:30:03,48.271348122,8.876433511,580.4,12.3,3.6,30.675,3.43,,
T,2022-01-21 10:30:04,48.271363026,8.876390208,580.6,13.0,3.4,30.679,3.62,,
T,2022-01-21 10:30:05,48.271366999,8.876340395,580.7,13.4,2.7,30.682,3.72,,
T,2022-01-21 10:30:06,48.271404292,8.876314998,580.7,16.4,1.1,30.687,4.56,,
T,2022-01-21 10:30:07,48.271440858,8.876278413,580.7,17.6,-0.2,30.692,4.89,,
T,2022-01-21 10:30:08,48.271486271,8.876231093,580.6,22.1,-0.9,30.698,6.15,,
T,2022-01-21 10:30:09,48.271541073,8.876170650,580.5,27.2,-1.3,30.705,7.57,,
T,2022-01-21 10:30:10,48.271591715,8.876090566,580.4,29.5,-1.5,30.714,8.19,,
T,2022-01-21 10:30:11,48.271660290,8.876042149,580.3,30.3,-1.6,30.722,8.43,,
T,2022-01-21 10:30:12,48.271726807,8.875984885,580.1,30.7,-1.9,30.731,8.53,,
T,2022-01-21 10:30:13,48.271795739,8.875933336,579.9,30.8,-2.5,30.739,8.57,,
T,2022-01-21 10:30:14,48.271864621,8.875884066,579.7,30.6,-2.9,30.748,8.49,,
T,2022-01-21 10:30:15,48.271926666,8.875845657,579.4,26.9,-3.4,30.755,7.47,,
T,2022-01-21 10:30:16,48.271979286,8.875816323,579.2,22.5,-3.8,30.761,6.24,,
T,2022-01-21 10:30:17,48.272027825,8.875795068,578.9,20.2,-4.0,30.767,5.62,,
T,2022-01-21 10:30:18,48.272071146,8.875774669,578.7,18.2,-4.3,30.772,5.05,,
T,2022-01-21 10:30:19,48.272106608,8.875747942,578.5,15.9,-4.8,30.776,4.41,,
T,2022-01-21 10:30:20,48.272133092,8.875706501,578.3,15.3,-4.9,30.781,4.26,,
T,2022-01-21 10:30:21,48.272120097,8.875654774,578.1,14.8,-5.3,30.785,4.10,,
T,2022-01-21 10:30:22,48.272115967,8.875594627,577.8,16.2,-5.3,30.789,4.49,,
T,2022-01-21 10:30:23,48.272111325,8.875527029,577.6,18.2,-5.2,30.794,5.04,,
T,2022-01-21 10:30:24,48.272103958,8.875454301,577.3,19.7,-4.8,30.800,5.46,,
T,2022-01-21 10:30:25,48.272095169,8.875367146,577.1,23.6,-3.6,30.806,6.54,,
T,2022-01-21 10:30:26,48.272084336,8.875270936,576.9,26.1,-2.9,30.814,7.24,,
T,2022-01-21 10:30:27,48.272070489,8.875166949,576.7,28.3,-2.4,30.821,7.87,,
T,2022-01-21 10:30:28,48.272053037,8.875057868,576.5,30.0,-2.5,30.830,8.33,,
T,2022-01-21 10:30:29,48.272037366,8.874943338,576.2,31.2,-2.7,30.838,8.68,,
T,2022-01-21 10:30:30,48.272035258,8.874824634,576.0,31.7,-3.3,30.847,8.81,,
T,2022-01-21 10:30:31,48.272008754,8.874716530,575.6,30.8,-4.3,30.856,8.55,,
T,2022-01-21 10:30:32,48.271989326,8.874602622,575.2,31.4,-4.9,30.865,8.73,,
T,2022-01-21 10:30:33,48.271972199,8.874490795,574.8,30.7,-4.6,30.873,8.52,,
T,2022-01-21 10:30:34,48.271948235,8.874376419,574.4,32.0,-4.1,30.882,8.90,,
T,2022-01-21 10:30:35,48.271922746,8.874260206,574.1,32.7,-3.9,30.891,9.08,,
T,2022-01-21 10:30:36,48.271902998,8.874140985,573.7,32.8,-3.5,30.900,9.12,,
T,2022-01-21 10:30:37,48.271881650,8.874019353,573.4,33.6,-3.3,30.909,9.34,,
T,2022-01-21 10:30:38,48.271844686,8.873909944,573.1,32.8,-4.0,30.919,9.10,,
T,2022-01-21 10:30:39,48.271820793,8.873788534,572.6,33.8,-4.4,30.928,9.40,,
T,2022-01-21 10:30:40,48.271798416,8.873663002,572.3,34.7,-4.1,30.938,9.64,,
T,2022-01-21 10:30:41,48.271779606,8.873542959,571.9,33.0,-3.9,30.947,9.15,,
T,2022-01-21 10:30:42,48.271765705,8.873423648,571.5,32.4,-4.0,30.956,8.99,,
T,2022-01-21 10:30:43,48.271751744,8.873303820,571.1,32.5,-4.6,30.965,9.03,,
T,2022-01-21 10:30:44,48.271737729,8.873181189,570.7,33.2,-5.0,30.974,9.24,,
T,2022-01-21 10:30:45,48.271720225,8.873058172,570.1,33.6,-5.5,30.983,9.34,,
T,2022-01-21 10:30:46,48.271683197,8.872939352,569.6,35.0,-5.7,30.993,9.73,,
T,2022-01-21 10:30:47,48.271660157,8.872812430,569.0,35.1,-6.1,31.003,9.76,,
T,2022-01-21 10:30:48,48.271636633,8.872683216,568.4,35.8,-6.4,31.013,9.94,,
T,2022-01-21 10:30:49,48.271612740,8.872551955,567.7,36.4,-6.5,31.023,10.10,,
T,2022-01-21 10:30:50,48.271589008,8.872420952,567.0,36.3,-6.5,31.033,10.08,,
T,2022-01-21 10:30:51,48.271565138,8.872289186,566.4,36.5,-6.0,31.043,10.14,,
T,2022-01-21 10:30:52,48.271541731,8.872157656,565.9,36.4,-5.3,31.053,10.10,,
T,2022-01-21 10:30:53,48.271511292,8.872037268,565.4,34.4,-5.2,31.063,9.56,,
T,2022-01-21 10:30:54,48.271481776,8.871913131,565.0,35.2,-4.7,31.073,9.78,,
T,2022-01-21 10:30:55,48.271456692,8.871789642,564.5,34.5,-4.9,31.082,9.58,,
T,2022-01-21 10:30:56,48.271423244,8.871669124,564.0,34.9,-5.3,31.092,9.69,,
T,2022-01-21 10:30:57,48.271393367,8.871546995,563.4,34.8,-5.7,31.101,9.66,,
T,2022-01-21 10:30:58,48.271360653,8.871426659,562.9,34.7,-5.2,31.111,9.65,,
T,2022-01-21 10:30:59,48.271326007,8.871309960,562.5,34.1,-4.5,31.121,9.48,,
T,2022-01-21 10:31:00,48.271288415,8.871202081,562.1,32.5,-4.6,31.130,9.03,,
T,2022-01-21 10:31:01,48.271245860,8.871100821,561.7,32.0,-4.8,31.139,8.88,,
T,2022-01-21 10:31:02,48.271204947,8.870991772,561.2,33.4,-4.5,31.148,9.29,,
T,2022-01-21 10:31:03,48.271167830,8.870877557,560.8,33.9,-4.3,31.157,9.43,,
T,2022-01-21 10:31:04,48.271128937,8.870767707,560.4,33.2,-4.5,31.166,9.23,,
T,2022-01-21 10:31:05,48.271086275,8.870659527,560.0,33.6,-4.8,31.176,9.33,,
T,2022-01-21 10:31:06,48.271042630,8.870552301,559.5,33.6,-4.8,31.185,9.32,,
T,2022-01-21 10:31:07,48.271000754,8.870445455,559.1,33.1,-4.5,31.194,9.20,,
T,2022-01-21 10:31:08,48.270953816,8.870344234,558.8,32.9,-3.8,31.203,9.15,,
T,2022-01-21 10:31:09,48.270897567,8.870255036,558.5,32.8,-3.2,31.213,9.11,,
T,2022-01-21 10:31:10,48.270852397,8.870156836,558.2,31.9,-3.0,31.221,8.85,,
T,2022-01-21 10:31:11,48.270806368,8.870059944,557.9,31.8,-3.1,31.230,8.83,,
T,2022-01-21 10:31:12,48.270753761,8.869973366,557.6,31.3,-3.3,31.239,8.69,,
T,2022-01-21 10:31:13,48.270700555,8.869888222,557.4,31.2,-3.2,31.248,8.66,,
T,2022-01-21 10:31:14,48.270636268,8.869816406,557.1,32.1,-3.1,31.257,8.92,,
T,2022-01-21 10:31:15,48.270576360,8.869741114,556.8,31.3,-2.9,31.265,8.70,,
T,2022-01-21 10:31:16,48.270519902,8.869668317,556.6,29.8,-2.9,31.274,8.28,,
T,2022-01-21 10:31:17,48.270464389,8.869596881,556.4,29.3,-2.8,31.282,8.14,,
T,2022-01-21 10:31:18,48.270413341,8.869522780,556.2,28.5,-2.7,31.290,7.90,,
T,2022-01-21 10:31:19,48.270357764,8.869455171,555.9,28.7,-2.6,31.298,7.96,,
T,2022-01-21 10:31:20,48.270301849,8.869393874,555.8,27.7,-2.6,31.305,7.70,,
T,2022-01-21 10:31:21,48.270251223,8.869330921,555.6,26.3,-2.0,31.313,7.32,,
T,2022-01-21 10:31:22,48.270202119,8.869275434,555.5,24.6,-1.4,31.319,6.84,,
T,2022-01-21 10:31:23,48.270158057,8.869220208,555.4,23.0,-1.2,31.326,6.39,,
T,2022-01-21 10:31:24,48.270115865,8.869170020,555.4,21.6,-1.2,31.332,5.99,,
T,2022-01-21 10:31:25,48.270075842,8.869125055,555.3,20.0,-1.4,31.337,5.56,,
T,2022-01-21 10:31:26,48.270038068,8.869084415,555.2,18.6,-1.5,31.342,5.17,,
T,2022-01-21 10:31:27,48.270006346,8.869052315,555.1,15.3,-1.7,31.347,4.26,,
T,2022-01-21 10:31:28,48.269987726,8.869020130,555.1,11.4,-1.8,31.350,3.16,,
T,2022-01-21 10:31:29,48.269971519,8.868992427,555.0,9.8,-1.5,31.353,2.73,,
T,2022-01-21 10:31:30,48.269953791,8.868970828,555.0,9.1,-0.9,31.355,2.54,,
T,2022-01-21 10:31:31,48.269937165,8.868948254,555.0,9.0,-0.3,31.358,2.50,,
T,2022-01-21 10:31:32,48.269915774,8.868929371,555.0,9.9,0.2,31.360,2.76,,
T,2022-01-21 10:31:33,48.269893390,8.868901238,555.0,11.7,0.7,31.364,3.25,,
T,2022-01-21 10:31:34,48.269868284,8.868869737,555.1,13.1,1.0,31.367,3.64,,
T,2022-01-21 10:31:35,48.269840674,8.868858330,555.1,11.5,1.3,31.371,3.18,,
T,2022-01-21 10:31:36,48.269850090,8.868768455,555.1,24.3,0.3,31.377,6.75,,
T,2022-01-21 10:31:37,48.269871689,8.868695845,555.1,21.2,-0.5,31.383,5.90,,
T,2022-01-21 10:31:38,48.269902334,8.868615241,555.0,24.8,-1.4,31.390,6.89,,
T,2022-01-21 10:31:39,48.269930617,8.868522283,554.8,27.3,-2.3,31.398,7.58,,
T,2022-01-21 10:31:40,48.269956617,8.868417038,554.6,30.0,-2.8,31.406,8.33,,
T,2022-01-21 10:31:41,48.269984330,8.868297912,554.3,33.7,-3.2,31.415,9.36,,
T,2022-01-21 10:31:42,48.269991182,8.868161746,553.9,36.5,-3.7,31.425,10.14,,
T,2022-01-21 10:31:43,48.269996274,8.868022747,553.6,37.2,-3.4,31.436,10.33,,
T,2022-01-21 10:31:44,48.269997642,8.867879846,553.2,38.2,-3.3,31.446,10.61,,
T,2022-01-21 10:31:45,48.269982938,8.867735807,552.8,38.9,-3.8,31.457,10.82,,
T,2022-01-21 10:31:46,48.269956753,8.867593028,552.3,39.6,-4.2,31.468,10.99,,
T,2022-01-21 10:31:47,48.269930982,8.867443469,551.9,41.3,-4.3,31.480,11.47,,
T,2022-01-21 10:31:48,48.269911808,8.867287963,551.4,42.3,-4.1,31.491,11.74,,
T,2022-01-21 10:31:49,48.269892208,8.867137278,550.9,41.0,-3.9,31.503,11.40,,
T,2022-01-21 10:31:50,48.269872609,8.866987118,550.5,40.9,-3.8,31.514,11.36,,
T,2022-01-21 10:31:51,48.269850331,8.866845084,550.1,39.0,-4.0,31.525,10.83,,
T,2022-01-21 10:31:52,48.269831239,8.866713509,549.6,36.0,-4.1,31.535,10.00,,
T,2022-01-21 10:31:53,48.269814376,8.866596172,549.2,32.1,-4.6,31.544,8.91,,
T,2022-01-21 10:31:54,48.269801498,8.866488221,548.8,29.3,-5.2,31.552,8.14,,
T,2022-01-21 10:31:55,48.269805152,8.866392802,548.4,25.5,-6.4,31.559,7.10,,
T,2022-01-21 10:31:56,48.269801814,8.866320447,547.9,19.4,-9.0,31.565,5.38,,
T,2022-01-21 10:31:57,48.269798350,8.866267007,547.4,14.3,-11.0,31.569,3.99,,
T,2022-01-21 10:31:58,48.269789017,8.866226179,547.0,11.5,-12.2,31.572,3.20,,
T,2022-01-21 10:31:59,48.269781732,8.866191608,546.7,9.7,-12.7,31.574,2.69,,
T,2022-01-21 10:32:01,48.269776054,8.866152296,546.1,5.4,-18.8,31.577,2.99,,
T,2022-01-21 10:32:06,48.269762745,8.866131243,545.2,1.5,-43.4,31.580,2.15,,
T,2022-01-21 10:32:17,48.269774089,8.866106526,544.4,0.7,-36.3,31.582,2.23,,
T,2022-01-21 10:32:18,48.269763453,8.866103631,544.4,4.3,-3.7,31.583,1.20,,
T,2022-01-21 10:32:20,48.269765628,8.866058556,544.3,6.0,-1.9,31.586,3.35,,
T,2022-01-21 10:32:21,48.269765908,8.866010163,544.3,12.9,-0.9,31.590,3.59,,
T,2022-01-21 10:32:22,48.269763999,8.865950044,544.2,16.1,-0.8,31.594,4.47,,
T,2022-01-21 10:32:23,48.269759860,8.865877923,544.2,19.3,-0.7,31.600,5.37,,
T,2022-01-21 10:32:24,48.269717368,8.865796814,544.2,27.6,-0.5,31.607,7.65,,
T,2022-01-21 10:32:25,48.269727823,8.865707052,544.1,24.4,-0.1,31.614,6.76,,
T,2022-01-21 10:32:26,48.269727560,8.865612398,544.1,25.3,-1.1,31.621,7.03,,
T,2022-01-21 10:32:27,48.269724833,8.865507534,543.9,28.0,-1.8,31.629,7.79,,
T,2022-01-21 10:32:28,48.269720066,8.865393083,543.8,30.6,-2.0,31.638,8.51,,
T,2022-01-21 10:32:29,48.269734102,8.865273855,543.6,32.4,-1.7,31.647,8.99,,
T,2022-01-21 10:32:30,48.269733215,8.865161174,543.5,30.1,-1.8,31.655,8.37,,
T,2022-01-21 10:32:31,48.269750130,8.865050112,543.3,30.4,-1.6,31.663,8.46,,
T,2022-01-21 10:32:32,48.269762315,8.864931272,543.2,32.1,-1.5,31.672,8.93,,
T,2022-01-21 10:32:33,48.269778321,8.864811370,543.1,32.7,-1.4,31.681,9.08,,
T,2022-01-21 10:32:34,48.269791996,8.864690856,542.9,32.7,-1.4,31.690,9.07,,
T,2022-01-21 10:32:35,48.269808453,8.864573164,542.8,32.1,-1.4,31.699,8.93,,
T,2022-01-21 10:32:36,48.269824232,8.864455649,542.7,32.0,-1.7,31.708,8.90,,
T,2022-01-21 10:32:37,48.269858427,8.864346318,542.5,32.3,-2.1,31.717,8.96,,
T,2022-01-21 10:32:38,48.269884305,8.864243919,542.3,29.3,-1.9,31.725,8.13,,
T,2022-01-21 10:32:39,48.269920145,8.864147055,542.2,29.6,-1.4,31.734,8.22,,
T,2022-01-21 10:32:40,48.269952472,8.864039475,542.1,31.5,-1.2,31.742,8.76,,
T,2022-01-21 10:32:41,48.269984242,8.863933754,542.0,31.0,-1.4,31.751,8.61,,
T,2022-01-21 10:32:42,48.270016451,8.863828198,541.8,31.0,-1.6,31.760,8.62,,
T,2022-01-21 10:32:43,48.270048632,8.863722255,541.7,31.1,-1.7,31.768,8.64,,
T,2022-01-21 10:32:44,48.270080713,8.863616643,541.5,31.0,-1.8,31.777,8.61,,
T,2022-01-21 10:32:45,48.270123648,8.863512957,541.4,32.6,-2.0,31.786,9.06,,
T,2022-01-21 10:32:46,48.270167187,8.863406520,541.2,33.4,-2.1,31.795,9.27,,
T,2022-01-21 10:32:47,48.270209682,8.863304021,541.0,32.2,-2.3,31.804,8.96,,
T,2022-01-21 10:32:48,48.270254940,8.863207857,540.7,31.4,-2.5,31.813,8.73,,
T,2022-01-21 10:32:49,48.270294621,8.863097864,540.5,33.4,-2.5,31.822,9.28,,
T,2022-01-21 10:32:50,48.270352318,8.863012845,540.2,32.4,-2.8,31.831,9.00,,
T,2022-01-21 10:32:51,48.270411557,8.862927284,540.0,32.9,-2.9,31.840,9.15,,
T,2022-01-21 10:32:52,48.270469772,8.862839709,539.7,33.0,-2.7,31.849,9.17,,
T,2022-01-21 10:32:53,48.270525996,8.862748324,539.5,33.2,-2.2,31.859,9.23,,
T,2022-01-21 10:32:54,48.270582991,8.862653094,539.4,34.2,-1.5,31.868,9.49,,
T,2022-01-21 10:32:55,48.270638939,8.862553256,539.2,34.8,-1.5,31.878,9.68,,
T,2022-01-21 10:32:56,48.270693826,8.862454994,539.1,34.2,-1.8,31.887,9.51,,
T,2022-01-21 10:32:57,48.270746315,8.862358502,538.9,33.3,-2.1,31.897,9.24,,
T,2022-01-21 10:32:58,48.270800001,8.862263966,538.7,33.2,-2.4,31.906,9.21,,
T,2022-01-21 10:32:59,48.270853941,8.862166926,538.4,33.7,-2.5,31.915,9.37,,
T,2022-01-21 10:33:00,48.270906664,8.862070005,538.2,33.4,-2.7,31.924,9.28,,
T,2022-01-21 10:33:01,48.270958223,8.861973126,537.9,33.1,-2.9,31.934,9.20,,
T,2022-01-21 10:33:02,48.271010853,8.861878188,537.6,33.0,-3.1,31.943,9.16,,
T,2022-01-21 10:33:03,48.271066879,8.861784497,537.4,33.6,-2.6,31.952,9.34,,
T,2022-01-21 10:33:04,48.271123235,8.861690149,537.2,33.8,-2.0,31.962,9.40,,
T,2022-01-21 10:33:05,48.271180971,8.861592139,537.0,34.9,-1.5,31.971,9.70,,
