type,time,latitude,longitude,altitude (m),speed (km/h),slope (%),distance (km),distance_interval (m),name,desc
T,2022-01-21 09:20:52,48.273781843,8.849723989,518.0,14.1,4.9,0.690,3.91,,
T,2022-01-21 09:20:53,48.273750104,8.849690894,518.2,15.5,4.4,0.694,4.30,,
T,2022-01-21 09:20:54,48.273719606,8.849653443,518.3,15.8,3.9,0.698,4.39,,
T,2022-01-21 09:20:55,48.273689396,8.849611768,518.5,16.4,3.4,0.703,4.57,,
T,2022-01-21 09:20:56,48.273657099,8.849574939,518.6,16.2,3.0,0.707,4.51,,
T,2022-01-21 09:20:57,48.273621074,8.849539824,518.7,17.2,2.6,0.712,4.78,,
T,2022-01-21 09:20:58,48.273582409,8.849498868,518.9,19.0,2.1,0.717,5.27,,
T,2022-01-21 09:20:59,48.273546048,8.849456140,519.0,18.5,1.9,0.723,5.14,,
T,2022-01-21 09:21:00,48.273516641,8.849415022,519.0,16.1,1.9,0.727,4.47,,
T,2022-01-21 09:21:01,48.273489456,8.849400283,519.1,11.6,2.4,0.730,3.21,,
T,2022-01-21 09:21:02,48.273463991,8.849393061,519.2,10.4,2.4,0.733,2.88,,
T,2022-01-21 09:21:03,48.273449494,8.849318023,519.3,20.9,1.1,0.739,5.80,,
T,2022-01-21 09:21:05,48.273419775,8.849391500,519.4,11.5,1.6,0.745,6.38,,
T,2022-01-21 09:21:06,48.273395287,8.849396611,519.4,9.9,1.6,0.748,2.75,,
T,2022-01-21 09:21:07,48.273364587,8.849395988,519.4,12.3,1.1,0.751,3.41,,
T,2022-01-21 09:21:08,48.273330141,8.849375168,519.5,14.9,0.8,0.756,4.13,,
T,2022-01-21 09:21:09,48.273288492,8.849349836,519.5,18.0,0.6,0.761,5.00,,
T,2022-01-21 09:21:10,48.273242777,8.849320451,519.5,19.9,0.5,0.766,5.53,,
T,2022-01-21 09:21:11,48.273197224,8.849295202,519.6,19.4,0.5,0.772,5.40,,
T,2022-01-21 09:21:12,48.273150073,8.849256391,519.6,21.5,0.4,0.778,5.98,,
T,2022-01-21 09:21:13,48.273090467,8.849224128,519.6,25.4,0.3,0.785,7.05,,
T,2022-01-21 09:21:14,48.273023864,8.849188670,519.6,28.3,0.2,0.792,7.86,,
T,2022-01-21 09:21:15,48.272953886,8.849145208,519.6,30.3,0.2,0.801,8.42,,
T,2022-01-21 09:21:16,48.272881305,8.849114877,519.7,30.2,0.4,0.809,8.38,,
T,2022-01-21 09:21:17,48.272809085,8.849093953,519.7,29.4,0.6,0.817,8.18,,
T,2022-01-21 09:21:18,48.272741137,8.849065069,519.8,28.3,0.8,0.825,7.85,,
T,2022-01-21 09:21:19,48.272665585,8.849049577,519.8,30.5,0.9,0.834,8.48,,
T,2022-01-21 09:21:20,48.272583014,8.849026302,519.9,33.6,0.9,0.843,9.34,,
T,2022-01-21 09:21:21,48.272501036,8.848995581,520.0,33.8,1.0,0.852,9.40,,
T,2022-01-21 09:21:22,48.272423049,8.848962594,520.1,32.4,1.2,0.862,9.01,,
T,2022-01-21 09:21:23,48.272338380,8.848964402,520.2,33.9,1.3,0.871,9.42,,
T,2022-01-21 09:21:24,48.272260492,8.848946243,520.4,31.6,1.5,0.880,8.77,,
T,2022-01-21 09:21:25,48.272190308,8.848909903,520.5,29.7,1.5,0.888,8.26,,
T,2022-01-21 09:21:26,48.272109719,8.848898437,520.6,32.4,1.4,0.897,9.00,,
T,2022-01-21 09:21:27,48.272023723,8.848876459,520.7,34.9,1.2,0.907,9.70,,
T,2022-01-21 09:21:28,48.271941007,8.848853964,520.9,33.7,1.2,0.916,9.35,,
T,2022-01-21 09:21:29,48.271865983,8.848832465,521.0,30.6,1.2,0.924,8.49,,
T,2022-01-21 09:21:30,48.271786652,8.848824372,521.1,31.8,1.0,0.933,8.84,,
T,2022-01-21 09:21:31,48.271699306,8.848809602,521.1,35.2,0.8,0.943,9.77,,
T,2022-01-21 09:21:32,48.271616237,8.848777445,521.2,34.3,0.8,0.953,9.54,,
T,2022-01-21 09:21:33,48.271535588,8.848763855,521.3,32.5,0.7,0.962,9.02,,
T,2022-01-21 09:21:34,48.271459295,8.848742023,521.3,31.1,0.7,0.970,8.64,,
T,2022-01-21 09:21:35,48.271383928,8.848723702,521.4,30.6,0.6,0.979,8.49,,
T,2022-01-21 09:21:36,48.271307894,8.848705998,521.4,30.8,0.5,0.987,8.56,,
T,2022-01-21 09:21:37,48.271233257,8.848680981,521.5,30.6,0.5,0.996,8.50,,
T,2022-01-21 09:21:38,48.271156468,8.848663108,521.5,31.1,0.4,1.005,8.64,,
T,2022-01-21 09:21:39,48.271081129,8.848632246,521.5,31.3,0.4,1.013,8.68,,
T,2022-01-21 09:21:40,48.271008524,8.848606119,521.6,29.9,0.4,1.021,8.30,,
T,2022-01-21 09:21:41,48.270933372,8.848588625,521.6,30.4,0.3,1.030,8.46,,
T,2022-01-21 09:21:42,48.270855464,8.848558285,521.6,32.2,0.3,1.039,8.95,,
T,2022-01-21 09:21:43,48.270778758,8.848525827,521.6,31.9,0.2,1.048,8.86,,
T,2022-01-21 09:21:44,48.270705204,8.848468862,521.7,33.1,0.2,1.057,9.21,,
T,2022-01-21 09:21:45,48.270626234,8.848432166,521.7,33.1,0.2,1.066,9.19,,
T,2022-01-21 09:21:46,48.270549147,8.848396345,521.7,32.3,0.2,1.075,8.97,,
T,2022-01-21 09:21:47,48.270479975,8.848363145,521.7,29.1,0.2,1.083,8.08,,
T,2022-01-21 09:21:48,48.270413278,8.848329163,521.7,28.2,0.2,1.091,7.83,,
T,2022-01-21 09:21:49,48.270348812,8.848296317,521.7,27.3,0.1,1.099,7.57,,
T,2022-01-21 09:21:50,48.270287182,8.848264917,521.7,26.1,0.1,1.106,7.24,,
T,2022-01-21 09:21:51,48.270227777,8.848234651,521.7,25.1,0.1,1.113,6.98,,
T,2022-01-21 09:21:52,48.270170485,8.848205460,521.7,24.2,0.1,1.120,6.73,,
T,2022-01-21 09:21:53,48.270116446,8.848177928,521.8,22.8,0.1,1.126,6.35,,
T,2022-01-21 09:21:54,48.270069014,8.848153761,521.8,20.1,0.1,1.131,5.57,,
T,2022-01-21 09:21:55,48.270023331,8.848130486,521.8,19.3,0.1,1.137,5.37,,
T,2022-01-21 09:21:56,48.269980236,8.848108529,521.8,18.2,0.1,1.142,5.06,,
T,2022-01-21 09:21:57,48.269933302,8.848106608,521.8,18.8,0.1,1.147,5.22,,
T,2022-01-21 09:21:58,48.269903970,8.848058101,521.8,17.5,0.1,1.152,4.86,,
T,2022-01-21 09:21:59,48.269868672,8.848013458,521.8,18.5,0.1,1.157,5.14,,
T,2022-01-21 09:22:00,48.269842974,8.847964495,521.8,16.6,0.7,1.162,4.62,,
T,2022-01-21 09:22:01,48.269815711,8.847921479,521.9,15.9,1.5,1.166,4.40,,
T,2022-01-21 09:22:02,48.269786787,8.847899224,522.0,13.0,2.6,1.170,3.62,,
T,2022-01-21 09:22:03,48.269761461,8.847916190,522.1,11.1,3.4,1.173,3.08,,
T,2022-01-21 09:22:04,48.269708922,8.847948703,522.2,22.8,1.3,1.179,6.32,,
T,2022-01-21 09:22:05,48.269696265,8.848038745,522.2,24.6,0.5,1.186,6.83,,
T,2022-01-21 09:22:06,48.269699841,8.848107235,522.2,18.4,-0.4,1.191,5.10,,
T,2022-01-21 09:22:07,48.269703433,8.848176044,522.1,18.4,-0.7,1.196,5.12,,
T,2022-01-21 09:22:08,48.269707266,8.848249470,522.1,19.7,-0.7,1.202,5.47,,
T,2022-01-21 09:22:09,48.269701594,8.848316634,522.1,18.1,-0.6,1.207,5.03,,
T,2022-01-21 09:22:10,48.269691982,8.848404503,522.0,23.8,-0.4,1.213,6.61,,
T,2022-01-21 09:22:11,48.269681800,8.848497580,522.0,25.2,-0.4,1.220,7.00,,
T,2022-01-21 09:22:12,48.269671795,8.848589039,522.0,24.8,-0.3,1.227,6.88,,
T,2022-01-21 09:22:13,48.269662037,8.848678244,522.0,24.2,-0.3,1.234,6.71,,
T,2022-01-21 09:22:14,48.269654568,8.848760707,522.0,22.2,-0.3,1.240,6.18,,
T,2022-01-21 09:22:15,48.269647040,8.848835913,521.9,20.3,-0.3,1.246,5.65,,
T,2022-01-21 09:22:16,48.269647040,8.848902160,521.9,17.7,-0.3,1.251,4.92,,
T,2022-01-21 09:22:17,48.269652059,8.848984799,521.9,22.2,-0.2,1.257,6.16,,
T,2022-01-21 09:22:18,48.269681206,8.849067143,521.9,24.9,-0.2,1.264,6.92,,
T,2022-01-21 09:22:19,48.269714210,8.849118140,521.9,19.0,-0.2,1.269,5.27,,
T,2022-01-21 09:22:20,48.269752636,8.849137381,521.9,16.2,-0.2,1.274,4.51,,
T,2022-01-21 09:22:21,48.269784139,8.849173658,521.9,15.9,-0.2,1.278,4.42,,
T,2022-01-21 09:22:22,48.269816183,8.849212758,521.9,16.5,-0.2,1.283,4.60,,
T,2022-01-21 09:22:23,48.269824173,8.849280763,521.9,18.5,-0.1,1.288,5.13,,
T,2022-01-21 09:22:24,48.269824457,8.849330719,521.9,13.4,-0.2,1.291,3.71,,
T,2022-01-21 09:22:25,48.269820125,8.849364957,521.9,9.3,-0.2,1.294,2.59,,
T,2022-01-21 09:22:26,48.269809815,8.849430534,521.9,18.0,-0.1,1.299,5.00,,
T,2022-01-21 09:22:27,48.269799307,8.849497364,521.8,18.3,-0.1,1.304,5.10,,
T,2022-01-21 09:22:28,48.269789085,8.849562372,521.8,17.8,-0.1,1.309,4.96,,
T,2022-01-21 09:22:29,48.269779242,8.849624973,521.8,17.2,-0.1,1.314,4.77,,
T,2022-01-21 09:22:30,48.269770134,8.849682900,521.8,15.9,-0.1,1.318,4.42,,
T,2022-01-21 09:22:31,48.269762023,8.849734489,521.8,14.2,-0.1,1.322,3.93,,
T,2022-01-21 09:22:32,48.269753650,8.849787554,521.8,14.6,-0.1,1.326,4.05,,
T,2022-01-21 09:22:33,48.269748651,8.849845356,521.8,15.6,-0.0,1.331,4.33,,
T,2022-01-21 09:22:34,48.269741777,8.849923053,521.8,20.9,-0.0,1.336,5.82,,
T,2022-01-21 09:22:35,48.269697317,8.849911573,521.8,18.1,-0.0,1.341,5.02,,
T,2022-01-21 09:22:36,48.269653833,8.849900344,521.8,17.7,-0.0,1.346,4.91,,
T,2022-01-21 09:22:37,48.269603260,8.849883623,521.8,20.7,-0.0,1.352,5.76,,
T,2022-01-21 09:22:38,48.269541072,8.849860150,521.8,25.7,-0.0,1.359,7.13,,
T,2022-01-21 09:22:39,48.269481019,8.849814508,521.8,27.0,-0.0,1.367,7.49,,
T,2022-01-21 09:22:40,48.269415181,8.849801948,521.8,26.6,-0.0,1.374,7.38,,
T,2022-01-21 09:22:41,48.269352473,8.849798285,521.8,25.1,-0.0,1.381,6.98,,
T,2022-01-21 09:22:42,48.269294083,8.849784473,521.8,23.7,-0.0,1.388,6.57,,
T,2022-01-21 09:22:43,48.269238257,8.849761992,521.8,23.1,-0.0,1.394,6.43,,
T,2022-01-21 09:22:44,48.269176615,8.849748974,521.8,24.9,-0.0,1.401,6.92,,
T,2022-01-21 09:22:45,48.269110045,8.849730253,521.8,27.1,-0.0,1.408,7.53,,
T,2022-01-21 09:22:46,48.269045275,8.849713594,521.8,26.3,-0.0,1.416,7.31,,
T,2022-01-21 09:22:47,48.268980539,8.849706783,521.8,26.0,-0.0,1.423,7.22,,
T,2022-01-21 09:22:48,48.268920286,8.849666827,521.8,26.4,-0.0,1.430,7.33,,
T,2022-01-21 09:22:49,48.268858190,8.849644022,521.8,25.6,-0.0,1.437,7.11,,
T,2022-01-21 09:22:50,48.268793374,8.849641626,521.8,26.0,-0.0,1.445,7.21,,
T,2022-01-21 09:22:51,48.268733459,8.849598462,521.8,26.6,-0.0,1.452,7.39,,
T,2022-01-21 09:22:52,48.268667743,8.849553261,521.8,28.9,-0.0,1.460,8.04,,
T,2022-01-21 09:22:53,48.268610007,8.849484850,521.8,29.5,-0.0,1.468,8.19,,
T,2022-01-21 09:22:54,48.268555310,8.849401081,521.8,31.3,-0.0,1.477,8.70,,
T,2022-01-21 09:22:55,48.268487300,8.849337888,521.8,32.0,-0.0,1.486,8.90,,
T,2022-01-21 09:22:56,48.268420277,8.849267262,521.8,32.8,-0.0,1.495,9.11,,
T,2022-01-21 09:22:57,48.268355884,8.849187302,521.8,33.5,-0.0,1.504,9.30,,
T,2022-01-21 09:22:58,48.268278858,8.849085269,521.8,41.2,-0.0,1.516,11.43,,
T,2022-01-21 09:22:59,48.268184953,8.849057741,521.8,38.3,-0.0,1.526,10.64,,
T,2022-01-21 09:23:00,48.268083034,8.849037450,521.8,41.2,-0.0,1.538,11.43,,
T,2022-01-21 09:23:01,48.267979387,8.849036098,521.8,41.5,-0.0,1.549,11.53,,
T,2022-01-21 09:23:02,48.267871680,8.849034693,521.8,43.1,-0.0,1.561,11.98,,
T,2022-01-21 09:23:03,48.267759113,8.849033225,521.8,45.1,-0.0,1.574,12.52,,
T,2022-01-21 09:23:04,48.267640135,8.849031674,521.8,47.6,0.0,1.587,13.23,,
T,2022-01-21 09:23:05,48.267520625,8.849030266,521.9,47.8,0.3,1.600,13.29,,
T,2022-01-21 09:23:06,48.267402197,8.849028944,521.9,47.4,0.5,1.613,13.17,,
T,2022-01-21 09:23:07,48.267282656,8.849027252,522.0,47.9,0.8,1.627,13.29,,
T,2022-01-21 09:23:08,48.267165463,8.849025412,522.2,46.9,1.2,1.640,13.03,,
T,2022-01-21 09:23:09,48.267050066,8.849023439,522.4,46.2,1.4,1.653,12.83,,
T,2022-01-21 09:23:10,48.266933340,8.849021265,522.5,46.7,1.2,1.666,12.98,,
T,2022-01-21 09:23:11,48.266817767,8.849019113,522.7,46.3,1.1,1.678,12.85,,
T,2022-01-21 09:23:12,48.266704339,8.849017001,522.8,45.4,1.0,1.691,12.61,,
T,2022-01-21 09:23:13,48.266595289,8.849015663,522.9,43.7,0.9,1.703,12.13,,
T,2022-01-21 09:23:14,48.266484381,8.849014588,523.0,44.4,0.8,1.716,12.33,,
T,2022-01-21 09:23:15,48.266372959,8.849012294,523.1,44.6,0.7,1.728,12.39,,
T,2022-01-21 09:23:16,48.266259218,8.849011406,523.2,45.5,0.6,1.741,12.65,,
T,2022-01-21 09:23:17,48.266138892,8.849010467,523.3,48.2,0.5,1.754,13.38,,
T,2022-01-21 09:23:18,48.266018562,8.849009527,523.3,48.2,0.5,1.767,13.38,,
T,2022-01-21 09:23:19,48.265896436,8.849008574,523.4,48.9,0.4,1.781,13.58,,
T,2022-01-21 09:23:20,48.265776135,8.849007634,523.4,48.2,0.4,1.794,13.38,,
T,2022-01-21 09:23:21,48.265658844,8.849006718,523.5,47.0,0.7,1.807,13.04,,
T,2022-01-21 09:23:22,48.265545843,8.849005836,523.7,45.2,1.3,1.820,12.57,,
T,2022-01-21 09:23:23,48.265438343,8.848998231,523.9,43.1,1.9,1.832,11.97,,
T,2022-01-21 09:23:24,48.265334505,8.848984490,524.1,41.7,1.8,1.843,11.59,,
T,2022-01-21 09:23:25,48.265231321,8.848973835,524.3,41.4,1.7,1.855,11.50,,
T,2022-01-21 09:23:26,48.265123880,8.848936589,524.5,44.1,1.4,1.867,12.26,,
T,2022-01-21 09:23:27,48.265018733,8.848899655,524.6,43.2,1.3,1.879,12.01,,
